연도,월,단위가격(오세아니아),금액(오세아니아),중량(ton)(오세아니아),단위가격(북아메리카),금액(북아메리카),중량(북아메리카),단위가격(중남미),금액(중남미),중량(중남미),단위가격(중동),금액(중동),중량(중동),단위가격(아시아),금액(아시아),중량(아시아),단위가격(아프리카),금액(아프리카),중량(아프리카),단위가격(유럽),금액(유럽),중량(유럽),단위가격(러시아),금액(러시아),중량(러시아),단위가격(기타),금액(기타),중량(기타)
1988,01,0,0,0,0,0,0,0,0,0,0,0,0,180.2389453,21,116512,0,0,0,0,0,0,0,0,0,0,0,0
1988,02,0,0,0,0,0,0,0,0,0,0,0,0,180.595449,21,116282,0,0,0,0,0,0,0,0,0,0,0,0
1988,03,0,0,0,0,0,0,0,0,0,0,0,0,169.2448296,10,59086,0,0,0,0,0,0,0,0,0,0,0,0
1988,04,0,0,0,0,0,0,0,0,0,0,0,0,190.8882667,33,172876,0,0,0,0,0,0,0,0,0,0,0,0
1988,05,0,0,0,0,0,0,0,0,0,0,0,0,194.6063762,45,231236,0,0,0,0,0,0,0,0,0,0,0,0
1988,06,0,0,0,0,0,0,0,0,0,0,0,0,188.4174646,33,175143,0,0,0,0,0,0,0,0,0,0,0,0
1988,07,0,0,0,0,0,0,0,0,0,0,0,0,183.7318565,21,114297,0,0,0,0,0,0,0,0,0,0,0,0
1988,08,0,0,0,0,0,0,0,0,0,0,0,0,166.3645836,38,228414,0,0,0,0,0,0,0,0,0,0,0,0
1988,09,0,0,0,0,0,0,0,0,0,0,0,0,153.313096,35,228291,0,0,0,0,0,0,0,0,0,0,0,0
1988,10,0,0,0,0,0,0,0,0,0,0,0,0,157.0077806,18,114644,0,0,0,0,0,0,0,0,0,0,0,0
1988,11,0,0,0,0,0,0,0,0,0,0,0,0,140.5370271,32,227698,0,0,0,0,0,0,0,0,0,0,0,0
1988,12,0,0,0,0,0,0,0,0,0,0,0,0,132.1958614,15,113468,0,0,0,0,0,0,0,0,0,0,0,0
1989,01,0,0,0,0,0,0,0,0,0,0,0,0,143.3216586,32,223274,0,0,0,0,0,0,0,0,0,0,0,0
1989,02,0,0,0,0,0,0,0,0,0,0,0,0,160.018491,18,112487,0,0,0,0,0,0,0,0,0,0,0,0
1989,03,0,0,0,0,0,0,0,0,0,0,0,0,177.6151612,20,112603,0,0,0,0,0,0,0,0,0,0,0,0
1989,04,0,0,0,0,0,0,0,0,0,0,0,0,176.2021391,30,170259,0,0,0,0,0,0,0,0,0,0,0,0
1989,05,0,0,0,0,0,0,0,0,0,0,0,0,179.5428838,30,167091,0,0,0,0,0,0,0,0,0,0,0,0
1989,06,0,0,0,0,0,0,0,0,0,0,0,0,183.9937323,31,168484,0,0,0,0,0,0,0,0,0,0,0,0
1989,07,0,0,0,0,0,0,0,0,0,0,0,0,183.4952716,41,223439,0,0,0,0,0,0,0,0,0,0,0,0
1989,08,0,0,0,0,0,0,0,0,0,0,0,0,179.6095289,30,167029,0,0,0,0,0,0,0,0,0,0,0,0
1989,09,0,0,0,0,0,0,0,0,0,0,0,0,172.0976328,29,168509,0,0,0,0,0,0,0,0,0,0,0,0
1989,10,0,0,0,0,0,0,0,0,0,0,0,0,173.8556998,29,166805,0,0,0,0,0,0,0,0,0,0,0,0
1989,11,0,0,0,0,0,0,0,0,0,0,0,0,172.4517284,29,168163,0,0,0,0,0,0,0,0,0,0,0,0
1989,12,0,0,0,0,0,0,0,0,0,0,0,0,180.3285586,30,166363,0,0,0,0,0,0,0,0,0,0,0,0
1990,01,0,0,0,0,0,0,0,0,0,0,0,0,178.874877,40,223620,0,0,0,0,0,0,0,0,0,0,0,0
1990,02,0,0,0,0,0,0,0,0,0,0,0,0,190.3560849,32,168106,0,0,0,0,0,0,0,0,0,0,0,0
1990,03,0,0,0,0,0,0,0,0,0,0,0,0,190.8840916,32,167641,0,0,0,0,0,0,0,0,0,0,0,0
1990,04,0,0,0,0,0,0,0,0,0,0,0,0,191.8810338,32,166770,0,0,0,0,0,0,0,0,0,0,0,0
1990,05,0,0,0,0,0,21,0,0,0,0,0,0,178.2446467,30,168308,0,0,0,0,0,0,0,0,0,0,0,0
1990,06,0,0,0,0,0,0,0,0,0,0,0,0,168.4798306,28,166192,0,0,0,0,0,0,0,0,0,0,0,0
1990,07,0,0,0,0,0,0,0,0,0,0,0,0,160.7525601,27,167960,0,0,0,0,0,0,0,0,0,0,0,0
1990,08,0,0,0,0,0,0,0,0,0,0,0,0,155.6261859,26,167067,0,0,0,0,0,0,0,0,0,0,0,0
1990,09,0,0,0,0,0,0,0,0,0,0,0,0,170.0208499,38,223502,0,0,0,0,0,0,0,0,0,0,0,0
1990,10,0,0,0,0,0,0,0,0,0,0,0,0,228.5513361,39,170640,0,0,0,0,0,0,0,0,0,0,0,0
1990,11,0,0,0,0,0,0,0,0,0,0,0,0,299.3864811,67,223791,0,0,0,0,0,0,0,0,0,0,0,0
1990,12,0,0,0,0,0,0,0,0,0,0,0,0,303.9309898,68,223735,0,0,0,0,0,0,0,0,0,0,0,0
1991,01,0,0,0,0,0,0,0,0,0,0,0,0,241.6882811,41,169640,0,0,0,0,0,0,0,0,0,0,0,0
1991,02,0,0,0,0,0,0,0,0,0,0,0,0,235.6538363,80,339481,0,0,0,0,0,0,0,0,0,0,0,0
1991,03,0,0,0,0,0,0,0,0,0,0,0,0,198.9355205,57,286525,0,0,0,0,0,0,0,0,0,0,0,0
1991,04,0,0,0,0,0,0,0,0,0,0,0,0,172.3871196,39,226235,0,0,0,0,0,0,0,0,0,0,0,0
1991,05,0,0,0,0,0,0,0,0,0,0,0,0,176.8761027,40,226147,0,0,0,0,0,0,0,0,0,0,0,0
1991,06,0,0,0,0,0,0,0,0,0,0,0,0,167.8193204,19,113217,0,0,0,0,0,0,0,0,0,0,0,0
1991,07,0,0,0,0,0,0,0,0,0,0,0,0,180.8202239,31,171441,0,0,0,0,0,0,0,0,0,0,0,0
1991,08,0,0,0,0,0,0,0,0,0,0,0,0,182.861727,31,169527,0,0,0,0,0,0,0,0,0,0,0,0
1991,09,0,0,0,0,0,0,0,0,0,0,0,0,179.3015677,51,284437,0,0,0,0,0,0,0,0,0,0,0,0
1991,10,0,0,0,0,0,0,0,0,0,0,0,0,186.0506324,42,225745,0,0,0,0,0,0,0,0,0,0,0,0
1991,11,0,0,0,0,0,0,0,0,0,0,0,0,194.8791085,44,225781,0,0,0,0,0,0,0,0,0,0,0,0
1991,12,0,0,0,0,0,0,0,0,0,0,0,0,196.0714413,11,56102,0,0,0,0,0,0,0,0,0,0,0,0
1992,01,0,0,0,0,0,0,0,0,0,0,0,0,188.1697189,74,393262,0,0,0,0,0,0,0,0,0,0,0,0
1992,02,0,0,0,0,0,0,0,0,0,0,0,0,181.8437786,31,170476,0,0,0,0,0,0,0,0,0,0,0,0
1992,03,0,0,0,0,0,0,0,0,0,0,0,0,176.3116485,40,226871,0,0,0,0,0,0,0,0,0,0,0,0
1992,04,0,0,0,0,0,0,0,0,0,0,0,0,170.2102684,58,340755,0,0,0,0,0,0,0,0,0,0,0,0
1992,05,0,0,0,0,0,0,0,0,0,0,0,0,178.5140491,10,56018,0,0,0,0,0,0,0,0,0,0,0,0
1992,06,0,0,0,0,0,0,0,0,0,0,0,0,186.1858933,42,225581,0,0,0,0,0,0,0,0,0,0,0,0
1992,07,0,0,0,0,0,0,0,0,0,0,0,0,194.6179296,22,113042,0,0,0,0,0,0,0,0,0,0,0,0
1992,08,0,0,0,0,0,0,0,0,0,0,0,0,198.5062405,56,282107,0,0,0,0,0,0,0,0,0,0,0,0
1992,09,0,0,0,0,0,0,0,0,0,0,0,0,200.0489008,45,224945,0,0,0,0,0,0,0,0,0,0,0,0
1992,10,0,0,0,0,0,0,0,0,0,0,0,0,194.9013799,55,282194,0,0,0,0,0,0,0,0,0,0,0,0
1992,11,0,0,0,0,0,0,0,0,0,0,0,0,195.1484903,66,338204,0,0,0,0,0,0,0,0,0,0,0,0
1992,12,0,0,0,0,0,0,0,0,0,0,0,0,185.1634141,63,340240,0,0,0,0,0,0,0,0,0,0,0,0
1993,01,0,0,0,0,0,0,0,0,0,0,0,0,181.8956185,82,450808,0,0,0,0,0,0,0,0,0,0,0,0
1993,02,0,0,0,0,0,0,0,0,0,0,0,0,178.9431617,60,335302,0,0,0,0,0,0,0,0,0,0,0,0
1993,03,0,0,0,0,0,0,0,0,0,0,0,0,180.941723,92,508451,0,0,0,0,0,0,0,0,0,0,0,0
1993,04,0,0,0,0,0,0,0,0,0,0,0,0,175.6563693,60,341576,0,0,0,0,0,0,0,0,0,0,0,0
1993,05,0,0,0,0,0,0,0,0,0,0,0,0,185.6990694,53,285408,0,0,0,0,0,0,0,0,0,0,0,0
1993,06,0,0,0,0,0,0,0,0,0,0,0,0,185.4275353,52,280433,0,0,0,0,0,0,0,0,0,0,0,0
1993,07,0,0,0,0,0,0,0,0,0,0,0,0,181.3178609,51,281274,0,0,0,0,0,0,0,0,0,0,0,0
1993,08,0,0,0,0,0,0,0,0,0,0,0,0,169.8399612,48,282619,0,0,0,0,0,0,0,0,0,0,0,0
1993,09,0,0,0,0,0,0,0,0,0,0,0,0,173.408359,49,282570,0,0,0,0,0,0,0,0,0,0,0,0
1993,10,0,0,0,0,0,0,0,0,0,0,0,0,169.8718355,67,394415,0,0,0,0,0,0,0,0,0,0,0,0
1993,11,0,0,0,0,0,0,0,0,0,0,0,0,168.3136303,76,451538,0,0,0,0,0,0,0,0,0,0,0,0
1993,12,175.9757857,10,56826,0,0,0,0,0,0,0,0,0,157.4998474,80,507937,0,0,0,0,0,0,0,0,0,0,0,0
1994,01,0,0,0,0,0,0,0,0,0,0,0,0,149.1115836,93,623694,0,0,0,0,0,0,0,0,0,0,0,0
1994,02,0,0,0,0,0,0,0,0,0,0,0,0,152.644281,95,622362,0,0,0,0,0,0,0,0,0,0,0,0
1994,03,0,0,0,0,0,0,0,0,0,0,0,0,156.7772302,88,561306,0,0,0,0,0,0,0,0,0,0,0,0
1994,04,0,0,0,0,0,0,0,0,0,0,0,0,146.3419557,58,396332,0,0,0,0,0,0,0,0,0,0,0,0
1994,05,0,0,0,0,0,0,0,0,0,0,0,0,155.2872815,62,399260,0,0,0,0,0,0,0,0,0,0,0,0
1994,06,0,0,0,0,0,0,0,0,0,0,0,0,157.674822,54,342477,0,0,0,0,0,0,0,0,0,0,0,0
1994,07,0,0,0,0,0,0,0,0,0,0,0,0,167.0314986,57,341253,0,0,0,0,0,0,0,0,0,0,0,0
1994,08,0,0,0,0,0,0,0,0,0,0,0,0,172.5367211,68,394119,0,0,0,0,0,0,0,0,0,0,0,0
1994,09,0,0,0,0,0,0,0,0,0,0,0,0,175.8016555,70,398176,0,0,0,0,0,0,0,0,0,0,0,0
1994,10,0,0,0,0,0,0,0,0,0,0,0,0,166.662963,75,450010,0,0,0,0,0,0,0,0,0,0,0,0
1994,11,0,0,0,0,0,0,0,0,0,0,0,0,165.4655599,121,731270,0,0,0,0,0,0,0,0,0,0,0,0
1994,12,0,0,0,0,0,0,0,0,0,0,0,0,163.014242,120,736132,0,0,0,0,0,0,0,0,0,0,0,0
1995,01,0,0,0,0,0,0,0,0,0,0,0,0,171.8035004,126,733396,0,0,0,0,0,0,0,0,0,0,0,0
1995,02,174.7854509,20,114426,0,0,0,0,0,0,0,0,0,176.1703034,129,732246,0,0,0,0,0,0,0,0,0,0,0,0
1995,03,0,0,0,0,0,0,0,0,0,0,0,0,180.0071118,122,677751,0,0,0,0,0,0,0,0,0,0,0,0
1995,04,0,0,0,0,0,0,0,0,0,0,0,0,179.5750189,91,506752,0,0,0,0,0,0,0,0,0,0,0,0
1995,05,0,0,0,0,0,0,0,0,0,0,0,0,206.4872522,93,450391,0,0,0,0,0,0,0,0,0,0,0,0
1995,06,0,0,0,0,0,0,0,0,0,0,0,0,215.5306039,73,338699,0,0,0,0,0,0,0,0,0,0,0,0
1995,07,0,0,0,0,0,0,0,0,0,0,0,0,253.9270524,72,283546,0,0,0,0,0,0,0,0,0,0,0,0
1995,08,0,0,0,0,0,0,0,0,0,0,0,0,188.0990956,75,398726,0,0,0,0,0,0,0,0,0,0,0,0
1995,09,0,0,0,0,0,0,0,0,0,0,0,0,204.1714785,64,313462,0,0,0,0,0,0,0,0,0,0,0,0
1995,10,0,0,0,0,0,0,0,0,0,0,0,0,214.2650973,121,564721,0,0,0,0,0,0,0,0,0,0,0,0
1995,11,0,0,0,0,0,0,0,0,0,0,0,0,171.4844472,141,822232,0,0,0,0,0,0,0,0,0,0,0,0
1995,12,0,0,0,0,0,0,0,0,0,0,0,0,181.876329,149,819238,0,0,0,0,0,0,0,0,0,0,0,0
1996,01,0,0,0,0,0,0,0,0,0,0,0,0,181.4911977,176,969744,0,0,0,0,0,0,0,0,0,0,0,0
1996,02,0,0,0,0,0,0,0,0,0,0,0,0,186.2355624,160,859127,0,0,0,0,0,0,0,0,0,0,0,0
1996,03,0,0,0,0,0,0,0,0,0,0,0,0,187.0888052,181,967455,0,0,0,0,0,0,0,0,0,0,0,0
1996,04,0,0,0,0,0,0,0,0,0,0,0,0,184.8412676,148,800687,0,0,0,0,0,0,0,0,0,0,0,0
