Date	kospi_SMB	kospi_HML	kosdaq_SMB	kosdaq_HML	SMB	HML
2007-01-19	-0.00351226	0.006522461	0.00539953	0.01448519	-0.001241009	0.008737726
2007-01-22	-0.013000059	0.0053608	0.006043688	0.007107117	-0.006070886	0.007715089
2007-01-23	-0.006042984	0.00127819	-0.003297645	0.023950717	-0.011588731	0.009470805
2007-01-24	-0.002666906	-0.00724242	-0.00475254	-0.004088095	-0.004714382	-0.003435047
2007-01-25	0.006987943	0.006506237	-0.002333917	-0.008288717	0.004841709	-0.001555572
2007-01-26	0.001819189	0.013322351	0.005022026	-0.003447076	0.004455723	0.011117529
2007-01-29	0.005976812	0.006478658	0.006989657	0.008946169	0.008928905	0.00551371
2007-01-30	-0.003521246	-0.008268377	0.004020851	0.006752627	-0.00122032	-0.002621957
2007-01-31	0.009367426	-0.004089256	-0.000887513	0.011356095	0.005065144	-0.001695629
2007-02-01	-0.010500799	-0.000994438	-0.006276656	-0.001770167	-0.013489526	0.002767509
2007-02-02	-0.006066956	-0.009500405	-0.007959911	0.010881307	-0.004334724	-0.005447106
2007-02-05	0.000313605	0.001515743	0.004281018	-0.00732254	-0.001849678	0.00276109
2007-02-06	-0.004309615	0.006073417	0.004246334	0.007170136	0.00323464	-5.12E-05
2007-02-07	0.004399459	-0.005977966	-0.00298035	0.008217231	0.008215828	-0.000303298
2007-02-08	0.005128292	-0.005961651	-0.001771282	0.007051052	0.007713727	-0.001505768
2007-02-09	-0.000737783	-0.000491973	0.003675675	-0.011336166	-0.007244686	-0.00237862
2007-02-12	0.003334952	0.004954056	-0.002029055	0.003309318	0.003236305	0.006815344
2007-02-13	0.002550982	0.000459409	-0.00516049	-0.001569554	-0.004613239	-8.63E-05
2007-02-14	-0.005026697	-0.00307334	-0.001905978	0.00766209	-0.003525776	0.005599684
2007-02-15	0.002922673	-0.006721436	0.00544608	-0.014406165	-0.00123413	-0.004699929
2007-02-16	-0.002312811	0.001720315	-0.00058951	0.004441324	-0.001043836	-0.000767431
2007-02-20	0.002968846	-0.004248694	0.005881323	-0.011151363	0.000463397	-0.003519392
2007-02-21	0.007884593	-0.006814884	-0.002869023	-0.006812049	0.003553072	-0.007822181
2007-02-22	-0.00261864	-0.004195486	-0.001191315	0.00670992	-0.001486316	0.000236646
2007-02-23	0.001544036	0.002778252	0.000172566	0.00768521	-0.001357171	0.007995393
2007-02-26	0.00075541	0.003806142	0.010132341	-0.006158888	0.004906583	0.001237456
2007-02-27	0.000784315	0.008250029	-0.001388204	0.011941484	0.001674012	0.007759337
2007-02-28	0.005896722	0.007546749	0.013871293	0.003560229	0.012868911	0.004304477
2007-03-02	0.009091913	0.003142515	0.024094232	-0.007748998	0.021774069	-0.004907694
2007-03-05	0.01354469	-0.000159943	0.013932994	3.23E-05	0.013787481	0.001872349
2007-03-06	-0.007102432	-0.007121414	-0.003851896	-0.000388959	-0.00857146	-0.00200205
2007-03-07	0.001503443	-0.005677229	-0.006027669	0.007198215	0.001634191	-0.00373249
2007-03-08	-0.003944395	0.005254217	0.008453723	-0.006302047	2.93E-06	-0.000996698
2007-03-09	0.005411886	-0.001781119	0.006202755	-0.001429171	0.004908301	-0.001736266
2007-03-12	-0.001593736	-0.005216813	0.012645433	0.001594427	0.001468363	-0.005806366
2007-03-13	-0.007597934	0.018301683	0.004794298	0.001576027	-0.000760007	0.007391023
2007-03-14	0.006173136	0.011621953	0.011266972	-0.008034753	0.009327699	0.007597645
2007-03-15	-0.006764482	0.009100118	0.004776083	0.002650118	0.003352078	0.002470288
2007-03-16	0.006219573	0.00348464	0.004371743	0.004741766	0.01046641	0.00148064
2007-03-19	0.007902278	-0.007967088	0.006957747	0.00588159	0.013701996	-0.00897612
2007-03-20	0.002219593	0.003608315	0.005433829	-0.005253314	0.005725384	-0.005404414
2007-03-21	0.00307889	-0.004418642	-0.011341058	-0.001029963	-0.009744319	0.007218771
2007-03-22	-0.005136759	0.006711808	-0.00196507	-0.006050057	-0.004097171	0.002118355
2007-03-23	-0.002663561	0.000307675	-0.008648104	-0.008838583	-0.00762771	0.00123042
2007-03-26	0.000144706	0.009032863	0.008058046	-0.006060231	-0.001173282	0.006744578
2007-03-27	-0.003350878	0.007076837	-0.009391254	0.005337686	-0.004248462	0.007645334
2007-03-28	0.002310938	0.00277796	0.000144712	0.00346576	-0.000765961	0.003939792
2007-03-29	0.004782948	0.003994188	0.000875453	0.000793503	0.006555126	0.003880503
2007-03-30	0.004655998	0.004110067	-0.00378644	0.001561	0.005919425	0.000957259
2007-04-02	0.003408866	-0.000590394	-0.001335187	0.011704043	0.005385109	-0.000344018
2007-04-03	-0.001063344	0.005876103	0.012053658	-0.005077024	0.005399533	-0.002385437
2007-04-04	-0.006197256	-0.000557292	0.008610174	-0.004649032	-0.00152045	-0.00280682
2007-04-05	0.003736827	0.003996635	0.008121199	-0.000747552	0.009765119	0.003119938
2007-04-06	0.002500533	0.007775462	-0.000919217	0.018141061	0.005322763	0.008784298
2007-04-09	-0.00064592	0.001321393	-0.001027765	0.017304763	0.001188259	0.005517232
2007-04-10	0.013281955	0.000383455	0.012975504	0.002847035	0.014980282	0.002690471
2007-04-11	0.000708548	0.000599506	9.51E-05	0.003627365	-0.001937132	-0.000168574
2007-04-12	-0.004654994	0.007443297	0.006000877	0.003960925	0.001895269	0.00195267
2007-04-13	0.013796197	0.00622787	0.007582638	-0.005286922	0.013233837	0.001717675
2007-04-16	0.010571521	-0.007957392	0.003244058	-0.008224251	0.007398375	0.00213126
2007-04-17	-0.001316707	-0.006131286	-0.026995175	0.008770913	-0.020577333	0.004354896
2007-04-18	-0.004563157	0.009449954	-0.009618085	-0.006389518	-0.009037608	0.008418228
2007-04-19	0.005826234	0.000772515	-0.001938893	-0.00138076	0.004063843	-0.002248078
2007-04-20	0.000810733	0.009052459	-0.006629194	0.012431264	-0.004224367	0.012755008
2007-04-23	-0.001962821	0.009788485	-0.003665808	0.005681361	-0.005789951	0.009811986
2007-04-24	-0.007262782	0.012293405	-0.009763864	-0.001739393	-0.012701564	0.010017649
2007-04-25	0.006616441	-0.004934031	-0.013442747	0.010584715	-0.001341668	-0.000821203
2007-04-26	-0.003559872	-0.007805527	-0.000855349	-0.000616078	-0.007452367	-0.011379238
2007-04-27	0.002645273	-0.004707393	-0.011081625	-0.000434522	-0.005013404	-0.006085791
2007-04-30	-0.001667921	0.003742838	-0.002951762	-0.003361931	-0.003900923	0.005926447
2007-05-02	0.000694056	-0.000275141	0.007331667	-0.00487411	0.001526543	0.003441522
2007-05-03	-0.001408389	0.00953172	-0.002522521	-0.002297021	-0.001690618	0.006698442
2007-05-04	0.004643718	0.001963216	0.009220291	-0.004719122	0.004670349	0.004353122
2007-05-07	0.005077552	-0.001382009	-0.002966978	-0.004233313	0.000886479	0.000116283
2007-05-08	-0.001175569	0.002825369	0.002564106	-0.002824812	-0.000487289	0.00211737
2007-05-09	-0.000558737	0.007085155	-0.00157814	-0.000178847	-0.001535241	0.008824605
2007-05-10	0.006797736	0.006851607	-0.004827692	0.012037156	-0.001270548	0.014184866
2007-05-11	0.002838266	0.003001946	0.00150029	0.004769165	0.000640545	0.008015098
2007-05-14	-0.007650977	0.000815305	-0.006263647	0.008427155	-0.004526782	-0.003010729
2007-05-15	0.004021465	-0.005201934	0.001670586	0.002400893	0.004457329	-0.006182339
2007-05-16	-0.005439563	0.011487594	0.000903911	0.00110591	-0.003164297	0.009860475
2007-05-17	0.002492325	0.012336689	0.004237679	0.001573534	0.004905012	0.012320092
2007-05-18	0.006709709	0.001893933	0.002795077	0.000851555	0.006740316	0.002845824
2007-05-21	-0.006680338	0.013461147	-0.007732002	0.017625137	-0.015194116	0.019652992
2007-05-22	-0.005089848	0.010488815	-0.012441297	0.005459249	-0.00819982	0.009127481
2007-05-23	0.007073655	-0.000341639	0.008485871	-0.002412938	0.010708109	-0.003025363
2007-05-25	0.007809473	0.006141501	0.009161475	-0.001251625	0.01168633	0.002148277
2007-05-28	0.008265492	0.002703179	-0.001184438	-0.002616157	0.007870722	0.002718913
2007-05-29	0.00425019	0.00259447	-0.006399072	0.005901828	-0.000140338	0.007932798
2007-05-30	0.006020722	-0.000359174	0.011633708	-0.002424366	7.88E-05	0.002943101
2007-05-31	-0.012098484	0.003897985	-0.009670383	0.004969478	-0.017323391	0.006338893
2007-06-01	-0.017119767	0.001732603	-0.000376069	-0.009601739	-0.023595209	-0.006881892
2007-06-04	-0.008093773	-0.011653561	-0.003098634	-0.010733154	-0.008696071	-0.014239493
2007-06-05	0.00574019	0.002885885	-0.003674532	0.0024624	0.003953181	0.001813625
2007-06-07	0.027761682	-3.66E-05	0.002224876	0.002316796	0.015302614	0.012508044
2007-06-08	0.014855246	-0.011177208	-0.003803825	-0.006087387	0.011834019	-0.0059076
2007-06-11	-0.006060473	-0.006369843	9.48E-05	-0.004780273	0.003667242	-0.008487744
2007-06-12	-0.004772696	-0.006225222	-0.001614325	0.001893301	-0.003966982	-0.00348811
2007-06-13	0.001325613	-0.000526959	-0.01017325	0.014229156	0.002928133	0.002315876
2007-06-14	-0.023081684	0.014227402	0.00131568	-0.022118844	-0.015421898	-0.000355191
2007-06-15	0.004183262	0.013331653	-0.009478641	0.004579771	0.006663785	0.016848389
2007-06-18	-0.001221787	-0.001553677	-0.005395987	-0.005506364	0.00211027	-0.000508052
2007-06-19	0.003249037	-0.004146194	-0.008658149	0.008363575	0.005200007	0.008029831
2007-06-20	-0.000637036	-0.012408849	0.006059891	-0.006259771	-0.003896963	-0.000858368
2007-06-21	0.005274415	-0.005705886	-0.008994843	0.002668449	0.007625779	-0.003640765
2007-06-22	0.007266051	-0.002241353	-0.005373362	-0.003188264	0.007359347	-0.003072952
2007-06-25	-0.00085637	-0.009135331	-0.003137311	0.00931479	-0.00245406	-0.006347366
2007-06-26	-0.013690215	0.002711187	-0.003148114	0.001921633	-0.019877775	0.003156194
2007-06-27	-0.013255361	0.016224417	-0.003243707	0.012431052	-0.017582404	0.016973068
2007-06-28	0.009511932	-0.000165716	-0.000586239	-0.004822715	0.005410613	0.003394326
2007-06-29	0.01135702	-0.003165621	0.001866931	0.002895971	0.008870888	0.002241454
2007-07-02	-0.002546209	-0.002855055	-0.007393661	0.012206352	-0.011185701	0.003627422
2007-07-03	-0.010262721	0.005658709	-0.011683843	0.005144998	-0.013295598	0.003416822
2007-07-04	-0.008444423	0.000962085	-0.008551768	0.003804365	-0.015540635	0.002228023
2007-07-05	-0.002958236	-0.000519945	-0.007191246	0.004162198	-0.007567945	0.003422941
2007-07-06	-0.004385002	-0.001740538	-0.009490711	0.00136546	-0.004944307	-0.004328033
2007-07-09	-0.006455337	0.004481993	-0.002050802	0.000803824	-0.009279753	0.001769895
2007-07-10	0.00604786	-0.003399259	-0.00513825	0.005087058	0.001393699	0.00716993
2007-07-11	0.004767607	0.00507608	-0.005931818	0.002235243	0.003138251	0.005297877
2007-07-12	-0.001329	0.004238537	-0.008699575	0.006320491	-0.004378031	0.002075634
2007-07-13	-0.016535169	0.002648971	0.000448725	0.006365717	-0.026673805	0.008948776
2007-07-16	0.006082141	0.007878203	-0.00047418	0.016447651	0.006137001	0.015439394
2007-07-18	0.014601294	-0.001572359	0.004605287	0.006401547	0.012249713	0.003592785
2007-07-19	0.003442524	-0.000463939	0.01152292	-0.013184289	0.003614435	-0.001498688
2007-07-20	-0.008074918	0.001523933	0.003192063	0.00396444	-0.00868125	0.002423525
2007-07-23	-0.002926417	0.008645405	0.003382938	0.016241898	-0.007416613	0.018086591
2007-07-24	-0.00247344	0.001819394	-0.004687362	0.010799122	-0.008200233	0.007088482
2007-07-25	-0.009104312	0.018244934	-0.000267806	-0.005931557	-0.002536653	0.003703398
2007-07-26	0.027837651	-0.015715295	0.004609113	-0.003249725	0.020735449	-0.010146541
2007-07-27	0.021591945	-0.00402195	0.012630038	-0.006074175	0.018948567	-0.005255346
2007-07-30	-0.003349683	0.01020751	0.00670254	0.008523491	-0.003344796	0.008165506
2007-07-31	-0.000586642	6.35E-05	-0.00703575	-0.001130298	-0.000140578	-0.000592233
2007-08-01	0.018784414	-0.00483672	0.00830062	0.002599616	0.017624698	0.002302974
2007-08-02	0.00795909	0.00079305	0.002914685	0.000248323	0.005463299	-0.000678938
2007-08-03	-0.003727978	0.008037617	0.001501761	-0.003285843	-0.000379195	0.00040624
2007-08-06	0.011984769	-0.001316819	0.004092314	0.006517035	0.009953077	-0.001314651
2007-08-07	0.007459609	-0.00453365	0.000964605	0.00071384	0.000778164	-0.000152919
2007-08-08	-0.007527274	0.000346142	0.002153821	0.00133254	-0.014452862	0.002817612
2007-08-09	-0.005138932	0.007582449	-0.001367498	0.010165578	0.002716211	0.006960842
2007-08-10	0.017564517	-0.002491943	0.013743713	-0.003947757	0.022979309	-0.001598405
2007-08-13	-0.006265251	0.003870763	0.011762624	0.015278175	-0.003966573	0.01330932
2007-08-14	-0.00278883	0.006215435	0.012231765	0.012214812	0.000232379	0.006362609
2007-08-16	-0.022705208	-0.014343545	0.017741278	-0.002941724	-0.022049452	-0.002518987
2007-08-17	0.016334577	-0.014995095	0.021196631	-0.00558682	0.022421769	-0.008434596
2007-08-20	0.002133742	0.003252266	-0.023758284	-0.002714824	0.002685704	-0.007356406
2007-08-21	-0.003747408	0.013002008	0.001455839	0.014170398	0.004078044	0.008654078
2007-08-22	-0.002951977	0.006296332	-0.003715353	-0.009175905	-0.002198691	-0.004890263
2007-08-23	-0.014205756	-0.008103027	-0.01035783	-0.004128036	-0.012356597	-0.006989661
2007-08-24	0.007601949	0.005372048	0.003150362	0.00203913	0.009578409	0.006209619
2007-08-27	0.002303719	-0.001430006	0.000497791	-0.005060309	-0.000865397	-9.80E-05
2007-08-28	-0.011768303	0.003400826	-0.002771981	0.006520368	-0.010680706	0.001126868
2007-08-29	-0.006588378	0.014248855	-0.001307667	0.007413996	-0.00315016	0.010960883
2007-08-30	0.001206869	0.001228314	-0.000629343	-0.003249135	0.001118408	-0.000108567
2007-08-31	-0.007325068	0.000936969	-0.001989536	-0.009846004	-0.006860386	-0.002481254
2007-09-03	-0.002409739	0.018624092	-0.004308252	0.006974574	0.001930496	0.012215697
2007-09-04	-0.000424604	-0.000271019	-0.000428196	0.007794526	0.000143716	0.001261635
2007-09-05	0.000551723	0.003524703	0.006271782	0.002708659	0.003496206	2.02E-05
2007-09-06	-0.011817785	0.009577482	0.000494241	-0.001070678	-0.005813891	0.004045396
2007-09-07	-0.002984696	0.008750013	0.013595734	0.004219448	0.003874054	0.010036318
2007-09-10	0.013598155	0.003688827	0.018105684	0.003456644	0.017869532	0.006651567
2007-09-11	-0.001192648	0.011635992	0.007495165	0.00859362	0.005244504	0.016422395
2007-09-12	0.009045907	0.006026764	0.008909795	-0.005990874	0.006373903	0.006237892
2007-09-13	-0.019664909	0.008516882	-0.010033134	0.003418441	-0.014525931	0.001930772
2007-09-14	0.001600104	0.006923865	-0.005200518	-5.42E-05	0.003320948	0.002495651
2007-09-17	0.003223543	0.01017022	0.001287764	0.005337839	0.006959514	0.008904312
2007-09-18	0.007807558	-0.003686361	-0.004494543	-0.001547413	-0.000405298	-0.002872248
2007-09-19	-0.039976241	0.00545906	-0.020429558	-0.009178039	-0.04542813	0.001074506
2007-09-20	-0.013617661	0.005073439	0.002374429	-0.008710877	-0.011797831	0.005160944
2007-09-21	-0.011810519	0.014599899	-0.012523776	-0.007607854	-0.009551612	0.002983006
2007-09-27	-0.012574028	-0.002819496	-0.015286526	-0.004616894	-0.01836708	0.0055366
2007-09-28	0.002635435	-0.008796944	0.00430742	0.003605983	0.003488542	-0.003360519
2007-10-01	-0.006708643	0.006075601	-0.00776681	0.000635757	-0.000910347	-0.00176508
2007-10-02	-0.030088688	0.01123203	-0.004340567	0.002098607	-0.025893638	0.003776871
2007-10-04	-0.002813732	0.003869008	-0.007647337	0.002059953	0.001563678	0.00194932
2007-10-05	-0.003861537	0.000696458	-0.002713023	-0.000134548	-0.005209505	-0.001539608
2007-10-08	-0.020399625	0.009966869	0.00151796	0.014465737	-0.013133355	0.005339698
2007-10-09	-0.004358059	-0.002119653	-0.007461746	0.007374836	-0.003849606	0.002954239
2007-10-10	-0.008425573	-0.001521104	0.004593595	0.003709929	-0.004582926	0.001367326
2007-10-11	-0.015166288	0.00129365	0.003369941	-0.000935637	-0.012107075	-0.005805522
2007-10-12	-0.002119488	0.01092082	0.006759671	-0.004259976	0.004443586	0.000197422
2007-10-15	-0.008922737	-0.001574243	-0.005071893	0.01450016	-0.006396725	0.00485306
2007-10-16	-0.012874313	0.00699729	-0.007308709	-0.008446678	-0.016446615	0.001389219
2007-10-17	-0.008912285	0.01620247	0.006735848	-0.013908496	-0.003480624	0.010015114
2007-10-18	-0.003220903	0.009099973	-0.004753551	0.002061321	-0.001340869	-0.000335919
2007-10-19	0.018279882	-0.013043214	-0.000560623	-0.000304743	0.018334038	-0.014185545
2007-10-22	0.009504107	-0.00772505	-0.00319662	-0.001014149	0.007269943	-0.000486209
2007-10-23	-0.017881198	0.018754448	-0.013599006	-0.004129733	-0.01528478	0.00717842
2007-10-24	-0.013723764	0.018007943	-0.001067435	0.016172041	-0.006402458	0.007860881
2007-10-25	-0.034467113	0.014593634	-0.006443817	-0.003407164	-0.029517049	0.005329193
2007-10-26	-0.021133873	0.006659354	-0.007209004	0.000370049	-0.020702121	0.001776233
2007-10-29	-0.003532022	-0.012653605	-0.001445011	-0.016519535	-0.007502283	-0.003884179
2007-10-30	0.01440037	-0.0104701	0.002449594	-0.006874196	0.0114587	-0.006361624
2007-10-31	0.001770751	-0.00470079	-0.004719379	0.002100238	-0.006348375	-0.002397333
2007-11-01	-0.006795904	0.005118779	-0.007054506	-0.002681171	-0.002358227	-0.003685362
2007-11-02	0.014523734	0.004499623	0.003003789	-0.000949783	0.009550418	0.002986875
2007-11-05	-0.001020345	0.001150318	0.006974736	-0.007763724	-0.003917635	0.000110054
2007-11-06	-0.015775617	-0.001501531	-0.005339169	0.007059917	-0.01764824	0.002441471
2007-11-07	-0.002477269	-0.005951803	0.006168605	-0.005872525	-0.000133772	-0.006257691
2007-11-08	0.015404632	-0.00507102	0.013997628	-0.011961367	0.019506695	-0.00217846
2007-11-09	0.0023058	-0.019135213	0.00343121	-0.004182875	0.000914213	-0.015863721
2007-11-12	0.023875077	-0.028474748	0.013304831	0.010708129	0.022611247	-0.010927978
2007-11-13	-0.004054209	0.001091991	-0.009130606	-0.006784903	-0.00926849	0.007061002
2007-11-14	-0.006220588	-0.00389764	0.002906495	-0.006389648	-0.009873781	-0.004781479
2007-11-15	0.012999815	-0.020328957	0.007848892	0.006138941	0.010472155	-0.006878937
2007-11-16	0.006431014	0.005337408	-0.004519772	-0.00774306	0.008009706	-0.002276348
2007-11-19	0.014283216	0.006384761	0.004749384	0.004430407	0.020083734	0.002331305
2007-11-20	0.002620809	0.006439611	0.006629159	-0.003786432	0.006263744	-0.001178851
2007-11-21	0.015101549	-0.002806842	0.007556719	0.000375527	0.016462942	0.000863241
2007-11-22	5.86E-05	-0.013808155	0.00250558	0.002052774	-0.002995769	-0.005661601
2007-11-23	-0.006680501	-0.008532263	0.007301537	0.006670953	-0.010408033	0.003265358
2007-11-26	-0.041763207	0.025663057	-0.020334872	0.006928163	-0.039001049	0.020376963
2007-11-27	-0.017311087	0.022715346	-0.009085646	0.010620952	-0.013026368	0.014945404
2007-11-28	0.01825218	-0.016052554	0.000236725	-0.009349629	0.011450004	-0.012204163
2007-11-29	-0.010681888	-0.012643906	-0.003931075	8.67E-05	-0.011541188	-0.007479983
2007-11-30	-0.00266726	0.01198409	0.002019333	0.00189282	0.001237513	0.006483775
2007-12-03	0.000825204	0.002773456	0.002992448	0.017445141	0.006434273	0.00238889
2007-12-04	-0.0058117	0.002631475	-0.002809696	0.021757346	-0.001098735	0.007089341
2007-12-05	-0.006678029	0.009438656	-0.00482606	0.015039327	-0.007607245	0.014923345
2007-12-06	0.001862058	-0.012418814	0.001253605	0.016664115	0.001864131	-6.14E-05
2007-12-07	0.016401781	-0.009298417	0.01573888	0.024011327	0.018116864	0.008098787
2007-12-10	0.012412013	-0.015163384	-0.003345575	-0.00719008	0.00369846	-0.010829804
2007-12-11	-0.012418857	-0.003003354	-0.012465442	-0.018286673	-0.024006263	-0.000676754
2007-12-12	-0.005585118	0.00196612	-0.01006773	-0.014665571	-0.0101556	-0.010269292
2007-12-13	0.009882562	0.001212687	-0.00873585	-0.008945419	0.007025176	-0.005969638
2007-12-14	0.00678013	0.006743715	-0.001284799	-0.005956608	0.00896302	-0.001743077
2007-12-17	0.016760618	-0.008325993	0.009205234	-0.001269284	0.015063512	-0.004837289
2007-12-18	-0.010985992	0.007749392	-0.005935775	0.011685494	-0.009163332	0.006276125
2007-12-20	0.003798806	-0.00713799	-0.003587174	0.00320133	-0.004513331	-0.001707515
2007-12-21	-0.018202383	-0.014096152	-0.015586219	0.004508529	-0.028326685	-0.004745404
2007-12-24	-0.020504049	0.01340393	-0.004867967	0.005332012	-0.024004526	0.0083746
2007-12-26	0.005000088	0.007356564	-0.004159962	0.009178752	0.005793096	0.001347403
2007-12-27	-0.000474687	-0.000356637	-0.006965607	-0.003809345	-0.002390826	0.000275292
2007-12-28	0.013000746	0.004553554	-0.001105542	-0.008374419	0.012785322	-0.00272446
2008-01-02	0.022059365	0.003407249	0.002969035	0.004380472	0.027840621	0.002890291
2008-01-03	-0.002135689	-0.000372076	-0.005207452	0.002458581	-0.000553254	0.001112804
2008-01-04	-0.007463637	-0.002331145	-0.002417072	-0.007007988	-0.006074676	-0.000727048
2008-01-07	0.008733498	-0.000285819	0.018176585	0.000926981	0.013155829	0.007850545
2008-01-08	-0.005559232	0.019470543	0.00420114	0.012798802	-9.62E-05	0.016218893
2008-01-09	-0.011102558	0.001742739	-0.000701487	0.001846452	-0.010982604	-0.002349822
2008-01-10	0.013677252	-0.006182278	-0.00413287	-0.003568875	0.009569802	-0.004289843
2008-01-11	0.012732342	-0.002543995	0.00582724	-0.002284899	0.012778714	-0.004136704
2008-01-14	-0.006506792	-0.000885267	0.004070861	0.008705398	-0.005525261	0.001826775
2008-01-15	-0.000441795	0.000909838	0.003721168	0.006958093	-0.000303421	-0.000437574
2008-01-16	0.014101952	-0.008792437	0.01191091	-0.003877473	0.009336289	-0.008910378
2008-01-17	0.002372315	-0.016834157	0.000473842	-0.003226181	-0.000893635	-0.007570322
2008-01-18	0.004587487	-0.010284798	0.002687246	0.000774719	0.005372396	-0.003783746
2008-01-21	0.017381165	-0.006457797	0.014990136	0.011743722	0.018844574	0.004900603
2008-01-22	0.002195033	0.002143344	0.003197407	0.01287064	-0.003915871	0.007710634
2008-01-23	-0.002366004	-0.004541493	0.002777368	-0.004831631	-0.004045363	0.002238895
2008-01-24	0.002649188	0.005909055	-0.01418499	0.002420052	0.001037009	0.000812698
2008-01-25	-0.008356209	0.007492389	-0.008803115	-0.004164891	-0.007166208	0.001701306
2008-01-28	0.016900609	0.002418357	0.019406501	0.014731965	0.025185642	0.010660209
2008-01-29	-0.00419236	-0.010739513	-0.006716956	0.00821836	-0.008244256	-0.001110388
2008-01-30	0.016336609	-0.011862518	0.000511451	0.009502188	0.004144216	-0.002017009
2008-01-31	-0.010852929	-0.004810345	-0.003594972	0.006557182	-0.016067542	-0.006457414
2008-02-01	-0.008661585	0.009409482	-0.008166063	-0.004712547	-0.009100549	0.004511678
2008-02-04	-0.025872183	0.014651187	-0.016434116	-0.005075965	-0.017017293	-0.00396768
2008-02-05	0.004301924	0.000520895	0.001863644	-0.003472006	0.005683874	0.001651697
2008-02-11	0.023524968	0.00015589	0.009154419	0.001882474	0.02906833	0.00187093
2008-02-12	6.86E-05	0.01170081	0.006604778	-4.41E-05	0.011225368	0.000964677
2008-02-13	0.007782879	0.000722717	-0.003026042	0.000970987	0.006757992	-0.001453763
2008-02-14	-0.038268982	0.017171568	-0.01042526	-0.006742807	-0.030197561	0.006223119
2008-02-15	-0.002236775	0.005193289	0.007223253	-0.001944343	0.003844868	-0.000555615
2008-02-18	0.0027339	0.004094109	0.007078973	0.009088823	0.012029926	0.002695902
2008-02-19	0.000891777	-0.00502305	-0.009382482	0.013448086	-0.005779829	0.003263102
2008-02-20	0.014060825	0.000505273	-0.002387524	0.000630444	0.009949341	-0.006052035
2008-02-21	-0.015394485	0.01275284	-0.004519956	0.003994756	-0.011063238	0.009327119
2008-02-22	0.009069693	0.010460596	0.000504642	0.003269592	0.008159105	0.008920159
2008-02-25	-0.008011427	0.002223869	-0.000727327	-0.003033318	-0.014942839	0.005837718
2008-02-26	-0.002356911	0.007126288	-0.003462368	0.000279096	-0.003760834	0.009390938
2008-02-27	-0.005441185	0.004765766	-0.001385981	0.004698145	-0.006245205	0.006669544
2008-02-28	0.001845776	0.004769444	-0.000160538	0.00300432	-6.03E-05	0.00309829
2008-02-29	0.011759328	0.004173981	-0.000739663	-0.001553873	0.012302034	0.001577971
2008-03-03	0.010955078	-0.001037652	0.007450142	-0.007336475	0.012841124	-0.002164545
2008-03-04	-0.005510111	0.006425337	-0.004016783	0.004519963	-0.001924941	0.003395287
2008-03-05	-2.36E-05	-0.005713566	-0.005068001	-0.001381865	-0.002288523	-0.00538516
2008-03-06	-0.008953215	-0.003137647	-0.006074743	-0.000708289	-0.008932319	-0.002385682
2008-03-07	0.015255001	-0.001181062	0.003427506	0.005162172	0.009744605	0.005179578
2008-03-10	0.003875314	-0.011277553	0.00735297	0.006503681	-0.002051663	-0.003591841
2008-03-11	-0.000568083	-0.00157621	-0.006817722	0.004603198	-0.009626216	0.005793985
2008-03-12	-0.008772721	-0.003155011	-0.006250262	0.00424907	-0.007746946	0.002538334
2008-03-13	0.0159283	-0.001463894	-0.000414646	0.01218867	0.013060962	-0.002547811
2008-03-14	0.003026321	-0.008410583	-5.09E-05	0.000742247	0.000196174	0.000913008
2008-03-17	-0.00877899	0.004144718	-0.000693849	0.002893112	-0.008821931	0.001837635
2008-03-18	-0.006188352	-0.002607033	-0.003688114	0.003086247	-0.006151349	-0.002306556
2008-03-19	-0.007890376	-0.008908229	-0.005339431	-0.000789434	-0.009581549	-0.008894429
2008-03-20	0.004831778	-0.009602651	0.00362559	7.27E-05	0.002223918	-0.002897521
2008-03-21	-0.009232039	0.000200854	-0.004039606	-0.002105602	-0.006278649	-0.005859277
2008-03-24	0.000200815	-0.003819462	-0.006194425	0.003537109	0.000529089	0.00354412
2008-03-25	-0.004566568	-0.019463023	-0.004665733	-0.003765589	-0.009227094	-0.009028712
2008-03-26	-0.00846928	0.009279412	-0.007328194	-0.002369523	-0.004389692	-0.003541347
2008-03-27	-0.002337364	0.00500283	0.00287482	-0.002076125	-0.001141962	0.006913549
2008-03-28	-0.010267673	0.006161003	-0.000975524	0.003200087	-0.008667268	0.009291684
2008-03-31	0.002123694	0.000237946	0.003706123	0.012225327	0.009308458	0.002536729
2008-04-01	-0.000774709	-0.006216214	0.000678021	-0.002854845	-0.002567221	-0.004587059
2008-04-02	-0.021719816	-0.00530385	-4.31E-05	-0.003415162	-0.024392998	-0.000321683
2008-04-03	-0.013969133	0.009545742	0.005065383	-0.000312044	-0.006067295	0.006465891
2008-04-04	0.000971845	0.002655782	-0.005370688	-0.000203557	-0.000430856	0.00294544
2008-04-07	0.002171167	0.001097558	-0.001305595	0.004799844	0.003494932	-0.004732983
2008-04-08	0.009895619	0.004064061	0.003600916	-0.001766151	0.010914224	-9.84E-05
2008-04-10	-0.00513682	-0.000225657	-0.005983097	-0.005135044	-0.008362992	-0.003907129
2008-04-11	-0.002269723	-0.008393307	-0.003653149	0.001460135	-0.009803227	-0.001107857
2008-04-14	0.014042722	-0.004990346	0.006214854	0.012213591	0.009918682	-0.000461649
