날짜,삼성전자,삼성바이오로직스,SK하이닉스,LG화학,삼성SDI,삼성전자_시가총액,삼성바이오로직스_시가총액,SK하이닉스_시가총액,LG화학_시가총액,삼성SDI_시가총액,시가총액합,지수,설정,환매,총좌수,삼성전자_편입비중,삼성바이오로직스_편입비중,SK하이닉스_편입비중,LG화학_편입비중,삼성SDI_편입비중,iNAV,AUM,삼성전자_일자별매매내역,삼성바이오로직스_일자별매매내역,SK하이닉스_일자별매매내역,LG화학_일자별매매내역,삼성SDI_일자별매매내역,삼성전자_주식잔고,삼성바이오로직스_주식잔고,SK하이닉스_주식잔고,LG화학_주식잔고,삼성SDI_주식잔고
2021-04-12,83200,772848,137500,817000,655000,376552447980800,13620413475072,73941932762500,38429054162000,32950709685000,535494558065372,160.0125297787355,100000,50000,16750000,0.7031863205878393,0.025435204279721645,0.1380815764582865,0.07176366889858975,0.06153322977556282,16001.0,268016750000.0,6764.472531019244,26.340741286841876,803.7479694227222,70.30228282782264,75.1891649019417,2265212.8880818603,8820.700560313395,269150.36623437423,23542.062798379564,25178.528643434467
2021-04-13,84000,774824,139500,868000,690000,380173144596000,13655237835136,75017451784500,40827930248000,34711434630000,544385199093636,162.6691654827971,100000,50000,16800000,0.698353197752184,0.025083778651350246,0.13780215169221888,0.07499823712322763,0.06376263478101932,16266.0,273268800000.0,6669.734845544677,25.971834346682954,792.4913308632094,69.31768638986614,74.13612677917263,2271882.622927405,8846.672394660078,269942.85756523744,23611.38048476943,25252.66477021364
2021-04-14,84000,780754,137000,897000,697000,380173144596000,13759746162656,73673053007000,42191997042000,35063579619000,544861520426656,162.8114963063996,150000,150000,16800000,0.6977426930393321,0.02525365739148064,0.13521427049814422,0.07743618416833949,0.06435319490270358,16281.0,273520800000.0,107.13414726825431,0.4171785520957201,12.729573950869963,1.1134312523645349,1.1908285573881585,2271989.757074673,8847.089573212173,269955.5871391883,23612.493916021795,25253.855598771028
2021-04-15,84100,796567,137500,891000,700000,380625731672900,14038429161488,73941932762500,41909776326000,35214498900000,545730368822888,163.0711191686329,100000,50000,16850000,0.6974611519126009,0.025724112058795923,0.13549169514239953,0.07679575614675285,0.06452728473945081,16307.0,274772950000.0,6767.177781729959,26.351275487219027,804.0694046501303,70.33039814645963,75.21923458451784,2278756.934856403,8873.440848699393,270759.65654383844,23682.824314168254,25329.074833355546
2021-04-16,83900,821274,137500,897000,694000,379720557519100,14473857027936,73941932762500,42191997042000,34912660338000,545241004689536,162.92489099174247,50000,0,16900000,0.6964270006349128,0.026545797002515456,0.13561330150619,0.0773822890778811,0.06403161177850061,16292.0,275334800000.0,6708.9642426865175,26.12459295368899,797.1525292271981,69.72539240986589,74.57217343279626,2285465.8990990897,8899.565441653082,271556.80907306564,23752.54970657812,25403.647006788342
2021-04-19,83300,820286,138000,881000,688000,377005035057700,14456444847904,74210812518000,41439408466000,34610821776000,541722522665604,161.87352417362882,200000,100000,17000000,0.6959375312708176,0.02668606942308676,0.136990450669907,0.07649563518624429,0.06389031344994431,16187.0,275179000000.0,13542.431243915576,52.73399753714148,1609.0983537049615,140.74472578909263,150.52823280791563,2299008.3303430052,8952.299439190223,273165.9074267706,23893.294432367213,25554.175239596258
2021-04-20,83900,827204,138500,893000,690000,379720557519100,14578365355456,74479692273500,42003849898000,34711434630000,545493899676056,163.0004592042517,100000,100000,17000000,0.6961041319519774,0.026725074953383398,0.13653625149196003,0.07700150253365652,0.06363303906902266,16300.0,277100000000.0,43.57625881768763,0.1696852126315207,5.1776881905971095,0.45288238779539824,0.4843633402342675,2299051.906601823,8952.469124402855,273171.0851149612,23893.747314755008,25554.659602936492
2021-04-21,82600,823251,132500,864000,671000,373836925519400,14508699011664,71253135207500,40639783104000,33755612517000,533994155359564,159.564190521077,200000,50000,17150000,0.7000768112671151,0.02717014571422527,0.13343429790822678,0.07610529571552196,0.06321344939491093,15956.0,273645400000.0,20231.374874135945,78.78063056550855,2403.872053460509,210.26204657866765,224.87787105778625,2319283.281475959,9031.249754968363,275574.9571684217,24104.009361333676,25779.537473994278
2021-04-22,82400,795579,133000,871000,672000,372931751365600,14021016981456,71522014963000,40969040606000,33805918944000,533249742860056,159.34175067467496,150000,100000,17200000,0.6993566454723463,0.026293527881054452,0.13412479972216312,0.07682899270849111,0.06339603421594503,15934.0,274064800000.0,6797.290976098273,26.468535755264384,807.6474247714505,70.64336065722819,75.55395187794056,2326080.572452057,9057.718290723627,276382.60459319316,24174.652721990904,25855.09142587222
2021-04-23,82800,802497,132500,874000,670000,374742099673200,14142937489008,71253135207500,41110150964000,33705306090000,534953629423708,159.8508934762208,100000,50000,17250000,0.7005132390201748,0.026437688635263263,0.13319497483222836,0.07684806439819265,0.0630060331141409,15985.0,275741250000.0,6774.4537432543,26.37960795796971,804.9339272384532,70.4060162678361,75.30010910480269,2332855.0261953115,9084.097898681597,277187.5385204316,24245.05873825874,25930.39153497702
2021-04-26,83500,809415,131500,883000,689000,377910209211500,14264857996560,70715375696500,41533482038000,34661128203000,539085053145560,161.08541500657913,100000,50000,17300000,0.7010214937446231,0.026461238191125107,0.13117665808739448,0.07704439549130927,0.06429621448554806,16108.0,278668400000.0,6696.327426534612,26.075385405956695,795.6510351674515,69.59405962389792,74.43171138655453,2339551.353621846,9110.173284087554,277983.18955559906,24314.652797882638,26004.823246363576
2021-04-27,82900,797555,135000,891000,685000,375194686750100,14055841341520,72597533985000,41909776326000,34459902495000,538217740897620,160.8262511648356,200000,100000,17400000,0.6971057589524342,0.026115529596029627,0.1348850631789366,0.07786769766471167,0.06402595060788785,16082.0,279826800000.0,13511.056380940601,52.611824352945405,1605.3704233613098,140.4186509206629,150.17949168505584,2353062.4100027867,9162.7851084405,279588.5599789604,24455.0714488033,26155.00273804863
2021-04-28,82100,781743,130000,890000,667000,371573990134900,13777175966352,69908736430000,41862739540000,33554386809000,530677028880252,158.57299128000844,50000,0,17450000,0.7001885702852727,0.025961508067199265,0.13173499628862775,0.07888553161671971,0.0632293937421806,15857.0,276704650000.0,6808.884452594444,26.513680556074178,809.024950239982,70.76385014991683,75.68281688731076,2359871.294455381,9189.298788996573,280397.58492920035,24525.835298953218,26230.685554935942
2021-04-29,81700,790637,130000,951000,672000,369763641827300,13933920833968,69908736430000,44731983486000,33805918944000,532144201521268,159.01140097507476,100000,100000,17450000,0.6948560949649318,0.026184483067060366,0.13137179025938514,0.08405989083057257,0.06352774087805012,15901.0,277472450000.0,23.724728857632726,0.09238369171907834,2.8189489360083826,0.24656801997480216,0.26370756065807655,2359895.0191842387,9189.391172688292,280400.40387813636,24526.081866973193,26230.9492624966
2021-04-30,81500,794590,128000,932000,654000,368858467673500,14003587177760,68833217408000,43838284552000,32900403258000,528433960069260,157.9027340206045,200000,200000,17450000,0.6980218826684701,0.02650016508387273,0.1302588830569827,0.08295887067185134,0.06226019851882316,15790.0,275535500000.0,-20.068852972239256,-0.07814777303428855,-2.3845613609300926,-0.20857297759721405,-0.22307139079202898,2359874.9503312665,9189.313024915258,280398.01931677543,24525.873293995595,26230.72619110581
2021-05-03,81700,763953,131500,907000,639000,369763641827300,13463650983792,70715375696500,42662364902000,32145806853000,528750840262592,157.99742182015007,150000,50000,17550000,0.6993154689714826,0.02546312924459011,0.1337404507222737,0.08068519547091918,0.06079575559073442,15799.0,277272450000.0,13453.243115758523,52.386700479039064,1598.5011080846307,139.81780517823427,149.536879698775,2373328.193447025,9241.699725394297,281996.52042486006,24665.69109917383,26380.263070804584
2021-05-04,82600,755059,132000,920000,650000,373836925519400,13306906116176,70984255452000,43273843120000,32699177550000,534101107757576,159.5961492469203,100000,100000,17550000,0.6999366226536295,0.02491458250675618,0.13290415320430146,0.08102181869961901,0.06122282293569382,15959.0,280080450000.0,20.041956228669733,0.07804303757257003,2.3813655163976364,0.20829344324374688,0.222772425331641,2373348.2354032537,9241.77776843187,281998.90179037646,24665.899392617073,26380.485843229915
2021-05-06,82300,773836,129000,938000,642000,372479164288700,13637825655104,69370976919000,44120505268000,32296726134000,531905198264804,158.93998378676508,200000,200000,17550000,0.7002735929331241,0.02563957957093425,0.13041981380385817,0.08294806181990916,0.06071895187217437,15893.0,278922150000.0,-57.63845147006214,-0.2244431522776722,-6.848544083477464,-0.5990289262663282,-0.6406688788265456,2373290.5969517836,9241.553325279592,281992.053246293,24665.300363690807,26379.84517435109
2021-05-07,81900,794590,129500,919000,642000,370668815981100,14003587177760,69639856674500,43226806334000,32296726134000,529835792301360,158.32161917714856,100000,50000,17600000,0.6995918761378639,0.026430051312567874,0.13143667846978946,0.08158528918222546,0.06095610489755337,15832.0,278643200000.0,6886.68096101284,26.81661884015739,818.2686548131169,71.57237913910285,76.54754868620512,2380177.2779127965,9268.36994411975,282810.3219011061,24736.87274282991,26456.392723037294
2021-05-10,83200,806450,130000,912000,652000,376552447980800,14212603832800,69908736430000,42897548832000,32799790404000,536371127479600,160.27445977855479,200000,150000,17650000,0.7020371319206058,0.02649770486264765,0.13033650181451809,0.07997736387037638,0.06115129753185212,16027.0,282876550000.0,6719.859702538233,26.16701968952657,798.4471170448232,69.83862750640037,74.69327977535067,2386897.1376153347,9294.536963809276,283608.7690181509,24806.71137033631,26531.086002812644
2021-05-11,81200,807438,123000,911000,641000,367500706442800,14230016012832,66144419853000,42850512046000,32246419707000,522972074061632,156.27065357407093,100000,50000,17700000,0.7027157369773633,0.02720989650999032,0.12647791944088568,0.08193652045931249,0.061659926612448096,15627.0,276597900000.0,6818.344464604277,26.55051768237172,810.1489795576781,70.862166823812,75.7879677915007,2393715.482079939,9321.087481491648,284418.9179977086,24877.573537160122,26606.873970604145
2021-05-12,80000,845982,119500,863000,633000,362069661520000,14909302518048,64262261564500,40592746318000,31843968291000,513677940211548,153.49344912436192,50000,0,17750000,0.704857330199714,0.029024611241642774,0.1251022411786554,0.07902372895609006,0.061992088423897855,15349.0,272444750000.0,6718.00681916764,26.159804593109584,798.2269592660596,69.81937073062727,74.67268441441047,2400433.4888991066,9347.247286084757,285217.14495697466,24947.39290789075,26681.546655018556
2021-05-13,78500,855865,117500,850000,602000,355280855366500,15083477189360,63186742542500,39981268100000,30284469054000,503816812252360,150.54681968162373,200000,150000,17800000,0.7051786417729567,0.02993841575458332,0.12541610562779312,0.07935675651882282,0.06011008032584395,15054.0,267961200000.0,6706.830385627225,26.11628375049986,796.8989864312462,69.70321551111556,74.54845496406051,2407140.319284734,9373.363569835257,286014.0439434059,25017.096123401865,26756.095109982616
2021-05-14,80100,936905,118500,854000,626000,362522248596900,16511698919920,63724502053500,40169415244000,31491823302000,514419688116320,153.71509275624015,50000,0,17850000,0.704720789214675,0.03209771962729854,0.12387648359036112,0.07808685431751387,0.061218153250151466,15371.0,274372350000.0,6791.004444167949,26.444056106567587,806.9004652338917,70.57802554886803,75.48407516785664,2413931.323728902,9399.807625941825,286820.9444086398,25087.674148950733,26831.579185150473
2021-05-17,79600,863771,117500,860000,623000,360259313212400,15222809876944,63186742542500,40451635960000,31340904021000,510461405612844,152.53230800629171,50000,50000,17850000,0.7057523041920944,0.029821666652090906,0.1237835845133874,0.07924523874911764,0.06139720589330958,15253.0,272266050000.0,43.451909037772566,0.16920099669914634,5.162913072213996,0.4515900367114227,0.4829811546987912,2413974.7756379396,9399.976826938524,286826.107321712,25088.125738987444,26832.06216630517
2021-05-18,79600,883537,121000,881000,631000,360259313212400,15571159219568,65068900831000,41439408466000,31743355437000,514082137165968,153.6142282737136,100000,50000,17900000,0.7007816206150199,0.030289243865598378,0.12657296592663544,0.08060853601030989,0.061747633582436394,15361.0,274961900000.0,6731.831012626179,26.21363576793192,799.869536328828,69.96304377444903,74.82634451973718,2420706.6066505658,9426.190462706456,287625.97685804084,25158.088782761894,26906.88851082491
2021-05-20,79500,880572,122500,903000,636000,359806726135500,15518905055808,65875540097500,42474217758000,31994887572000,515670276618808,154.0887843782769,100000,50000,17950000,0.6977457155272013,0.03009462782606691,0.12774740582187227,0.08236700791928259,0.06204524290557695,15408.0,276573600000.0,6690.178606464993,26.051442004913042,794.9204384176992,69.5301557369894,74.36336538559044,2427396.7852570307,9452.241904711369,288420.89729645854,25227.618938498883,26981.2518762105
2021-05-21,80100,850923,122500,894000,643000,362522248596900,14996381041872,65875540097500,42050886684000,32347032561000,517792088981272,154.72280868108263,150000,150000,17950000,0.70013091414769,0.028962167172883174,0.12722392153017742,0.08121191416178808,0.06247108298746132,15472.0,277722400000.0,94.32324846787378,0.36729312948045845,11.207395562261809,0.9802892480693117,1.0484315296671411,2427491.1085054986,9452.60919784085,288432.1046920208,25228.599227746952,26982.300307740166
2021-05-24,79700,847958,119500,892000,635000,360711900289300,14944126878112,64262261564500,41956813112000,31944581145000,513819682988912,153.53580365447294,200000,100000,18050000,0.7020204017701751,0.029084379934963465,0.12506773035762966,0.08165668716296609,0.062170800774265685,15353.0,277121650000.0,13475.667808351107,52.47402185159808,1601.1655879911268,140.05086209047295,149.78613696185494,2440966.7763138497,9505.083219692448,290033.27028001193,25368.650089837425,27132.08644470202
2021-05-25,79900,840052,123000,892000,643000,361617074443100,14804794190528,66144419853000,41956813112000,32347032561000,516870134159628,154.44731694894267,200000,200000,18050000,0.6996284957169139,0.028643160461571088,0.12797106174560327,0.08117476777840338,0.0625825142975084,15444.0,278764200000.0,-23.37323839403689,-0.09101499381540634,-2.7771851851139218,-0.24291502532287268,-0.25980063749375404,2440943.4030754557,9504.992204698632,290030.4930948268,25368.407174812102,27131.826644064527
2021-05-26,79800,825228,123000,832000,637000,361164487366200,14543540995392,66144419853000,39134605952000,32045193999000,513032248165592,153.3005081949439,100000,50000,18100000,0.7039800883035846,0.02834820042481572,0.1289283862554591,0.07628098641348659,0.062462338602653954,15330.0,277473000000.0,6869.4671232979745,26.74958844810135,816.2233235553722,71.3934779635747,76.35621165635166,2447812.8701987537,9531.741793146733,290846.7164183822,25439.800652775677,27208.18285572088
2021-05-27,79600,807438,125500,803000,636000,360259313212400,14230016012832,67488818630500,37770539158000,31994887572000,511743574585732,152.91543627130494,50000,50000,18100000,0.7039840480733697,0.02780692659277944,0.13188014853949798,0.07380754939341663,0.06252132740093627,15291.0,276767100000.0,-78.9074911265634,-0.30726443190178543,-9.375710445223376,-0.8200752879056381,-0.8770807088221773,2447733.962707627,9531.434528714832,290837.34070793696,25438.98057748777,27207.305775012057
2021-05-28,80100,817321,125000,832000,640000,362522248596900,14404190684144,67219938875000,39134605952000,32196113280000,515477097388044,154.03105998696483,200000,100000,18200000,0.7032751802821577,0.027943415443927522,0.1304033471430793,0.07591919437410041,0.062458862756735074,15403.0,280334600000.0,13593.95682204282,52.934637264317644,1615.2205721932696,141.2802244181039,151.100955244543,2461327.91952967,9584.36916597915,292452.56128013023,25580.260801905875,27358.4067302566
2021-05-31,80500,835111,127000,819000,615000,364332596904500,14717715666704,68295457897000,38523127734000,30938452605000,516807350807204,154.42855649116015,50000,50000,18200000,0.704967907935998,0.02847814692209065,0.13214877418118953,0.07454059558911175,0.059864575371610086,15442.0,281044400000.0,-119.43872062908486,-0.4650923520348442,-14.191591249138582,-1.2413110822380986,-1.3275976241893659,2461208.480809041,9583.904073627114,292438.3696888811,25579.019490823637,27357.07913263241
2021-06-01,80600,822263,128500,825000,616000,364785183981400,14491286831632,69102097163500,38805348450000,30988759032000,518172675458532,154.83653272198785,150000,50000,18300000,0.7039838286698559,0.027966134684366813,0.1333572772866717,0.07488883588016498,0.05980392347894066,15483.0,283338900000.0,13555.832256783266,52.786180853921906,1610.69064886641,140.8840007720937,150.67718913255885,2474764.313065824,9636.690254481036,294049.0603377475,25719.90349159573,27507.75632176497
2021-06-02,80800,808427,126000,807000,611000,365690358135200,14247445816528,67757698386000,37958686302000,30737226897000,516391415536728,154.30426978487966,200000,100000,18400000,0.7081650607129245,0.027590400203921787,0.1312138357597867,0.0735075858349551,0.059523117488411915,15430.0,283912000000.0,13559.433433282655,52.800203774122565,1611.1185371141182,140.9214273308753,150.71721730214267,2488323.7464991068,9689.490458255159,295660.1788748616,25860.824918926606,27658.473539067112
2021-06-03,82800,814356,129000,812000,620000,374742099673200,14351936520384,69370976919000,38193870232000,31189984740000,527848868084584,157.72790115403066,50000,0,18450000,0.7099420351757774,0.0271894805277563,0.13142204353061868,0.07235758669066561,0.059088854075182044,15772.0,290993400000.0,6705.802036147565,26.112279375067374,796.7767989579588,69.69252800877803,74.53702454753147,2495029.5485352543,9715.602737630226,296456.9556738196,25930.517446935384,27733.010563614644
2021-06-04,82200,830169,128500,809000,621000,372026577211800,14630619519216,69102097163500,38052759874000,31240291167000,525052344935516,156.89226475599924,200000,100000,18550000,0.7085514059697995,0.027865068426678203,0.13160992009660816,0.07247422136296416,0.059499384143949986,15689.0,291030950000.0,13612.65101737855,53.0074321438351,1617.4417980867438,141.4745107577619,151.30874689856137,2508642.199552633,9768.610169774061,298074.3974719063,26071.991957693146,27884.319310513205
2021-06-07,81900,832146,128500,814000,622000,370668815981100,14665461502944,69102097163500,38287943804000,31290597594000,524014916045544,156.58226791541568,150000,150000,18550000,0.7073631009940257,0.027986725289456022,0.13187047743788669,0.07306651515368745,0.059713181124944205,15658.0,290455900000.0,-0.12231196602806449,-0.0004762807220686227,-0.014532987494021654,-0.0012711723502434324,-0.00135953461722238,2508642.077240667,9768.60969349334,298074.38293891883,26071.990686520796,27884.317950978588
2021-06-08,81900,844993,127500,808000,615000,370668815981100,14891872714352,68564337652500,38005723088000,30938452605000,523069202040952,156.2996766396637,100000,50000,18600000,0.7086420200898765,0.028470176902493465,0.13108081566448634,0.0726590725275094,0.05914791481563423,15629.0,290699400000.0,6642.538814462256,25.865933462988323,789.2599252127693,69.03504157755378,73.83383464089638,2515284.616055129,9794.475626956328,298863.6428641316,26141.02572809835,27958.151785619484
2021-06-09,81100,824239,122500,802000,606000,367048119365900,14526111191696,65875540097500,37723502372000,30485694762000,515658967789096,154.08540515728615,50000,50000,18600000,0.7118040067054983,0.028169996255426637,0.1277502074286489,0.0731559125864536,0.059119877023972596,15408.0,286588800000.0,67.49389457097277,0.26282008053203754,8.019558134314138,0.7014552640357579,0.750215119587665,2515352.1099497,9794.73844703686,298871.6624222659,26141.727183362385,27958.90200073907
2021-06-10,81000,844993,123000,807000,610000,366595532289000,14891872714352,66144419853000,37958686302000,30686920470000,516277431628352,154.27020995502966,150000,50000,18700000,0.7100746804537794,0.028844709844051596,0.1281179765003069,0.07352381486496,0.05943881833690208,15427.0,288484900000.0,13608.670090306085,52.99193048134475,1616.9687882494181,141.43313750068774,151.264497686112,2528960.780040006,9847.730377518204,300488.63121051533,26283.160320863073,28110.166498425184
2021-06-11,81000,835111,128000,850000,638000,366595532289000,14717715666704,68833217408000,39981268100000,32095500426000,522223233889704,156.04689068329006,150000,50000,18800000,0.7019900848885378,0.028182805190571914,0.13180803331040208,0.0765597267708779,0.06145934983961039,15604.0,293355200000.0,13415.044040166307,52.23795392667307,1593.9623315133504,139.42080715603151,149.1122853818306,2542375.8240801725,9899.968331444878,302082.5935420287,26422.581128019105,28259.278783807014
2021-06-14,80500,843017,127000,827000,639000,364332596904500,14857048354288,68295457897000,38899422022000,32145806853000,518530332030788,154.94340501799294,200000,100000,18900000,0.7026254288300102,0.0286522261795205,0.13170966803335415,0.07501860473552843,0.0619940722215867,15494.0,292836600000.0,13579.972840599716,52.88018387779266,1613.5590092793573,141.13489071855292,150.9455190472836,2555955.796920772,9952.84851532267,303696.15255130804,26563.716018737658,28410.224302854298
2021-06-15,80900,832146,128500,820000,653000,366142945212100,14665461502944,69102097163500,38570164520000,32850096831000,521330765229544,155.78020978820052,50000,0,18950000,0.7023236870566919,0.028130819205512914,0.1325494326679034,0.07398405598222733,0.0630120050876644,15578.0,295203100000.0,6814.6557685397565,26.536153962466415,809.710692321125,70.82383068557829,75.74696681538626,2562770.452689312,9979.384669285137,304505.86324362917,26634.539849423236,28485.971269669684
2021-06-16,81800,823251,129500,808000,656000,370216228904200,14508699011664,69639856674500,38005723088000,33001016112000,525371523790364,156.98763942460582,200000,200000,18950000,0.7046750958887624,0.027616074253490226,0.1325535426284124,0.07234066059348357,0.06281462663585133,15698.0,297477100000.0,-121.25993612175807,-0.4721841342689004,-14.407986281672493,-1.2602387378792628,-1.3478409870476753,2562649.19275319,9978.912485150868,304491.4552573475,26633.279610685357,28484.623428682637
2021-06-17,80900,823251,126500,835000,650000,366142945212100,14508699011664,68026578141500,39275716310000,32699177550000,520653116225264,155.57771971646454,50000,0,19000000,0.7032377869293033,0.02786634432701007,0.13065623929170503,0.07543547726123107,0.06280415219075053,15557.0,295583000000.0,6759.148086417466,26.32000798988338,803.1153241549036,70.24694656789143,75.12998208446515,2569408.3408396076,10005.232493140751,305294.5705815024,26703.526557253248,28559.7534107671
2021-06-18,80500,826216,124500,822000,674000,364332596904500,14560953175424,66951059119500,38664238092000,33906531798000,518415379089424,154.90905562886076,100000,50000,19050000,0.70278122833554,0.028087425185957512,0.12914558830622824,0.07458158004477451,0.06540417812749975,15490.0,295084500000.0,6738.8314930466,26.240895519937112,800.7013265233836,70.0357988565629,74.90415698393554,2576147.1723326542,10031.473388660688,306095.2719080258,26773.56235610981,28634.657567751037
2021-06-21,79900,844005,122000,822000,681000,361617074443100,14874460534320,65606660342000,38664238092000,34258676787000,515021110198420,153.8948052619457,150000,50000,19150000,0.7021402953828073,0.02888126377691466,0.12738635182686783,0.07507311317220375,0.0665189758412064,15389.0,294699350000.0,13593.611874120776,52.9332940429631,1615.1795858205878,141.27663941924402,151.0971210437201,2589740.784206775,10084.406682703651,307710.45149384637,26914.838995529055,28785.754688794757
2021-06-22,80000,836099,122000,842000,683000,362069661520000,14735127846736,65606660342000,39604973812000,34359289641000,516375713161736,154.29957771713003,100000,50000,19200000,0.7011748467081658,0.028535671742797003,0.12705218055336984,0.07669797940244176,0.06653932159322566,15429.0,296236800000.0,6681.626159694511,26.01813892226528,793.904245108657,69.44127127054162,74.26830234443696,2596422.4103664695,10110.424821625917,308504.355738955,26984.280266799597,28860.022991139194
2021-06-23,80100,846970,124000,835000,684000,362522248596900,14926714698080,66682179364000,39275716310000,34409596068000,517816455036980,154.73008956593168,100000,50000,19250000,0.7000979692138412,0.028826265663987067,0.12877570559096635,0.07584872193216632,0.06645133759903908,15473.0,297855250000.0,6921.605172618758,26.952613127714358,822.4183152681799,71.9353419260151,76.93574189616629,2603344.0155390883,10137.377434753631,309326.7740542232,27056.21560872561,28936.95873303536
2021-06-24,81200,844993,126000,831000,690000,367500706442800,14891872714352,67757698386000,39087569166000,34711434630000,523949281339152,156.5626554370947,50000,50000,19250000,0.7014051159751797,0.028422355454501523,0.1293211018685232,0.07460181845482605,0.06624960824696945,15656.0,301378000000.0,-42.6480222446844,-0.16607067515906238,-5.067396034428384,-0.443235345872381,-0.47404570904473076,2603301.3675168436,10137.211364078472,309321.7066581888,27055.77237337974,28936.484687326316
2021-06-25,81600,839064,128500,838000,688000,369311054750400,14787382010496,69102097163500,39416826668000,34610821776000,527228182368396,157.54243243142852,100000,100000,19250000,0.7004766951026665,0.028047404340315496,0.13106677426286656,0.07476236663020006,0.06564675966395134,15754.0,303264500000.0,3.959713090211153,0.01541905560225132,0.4704892127192579,0.04115278291646973,0.04401341259654146,2603305.327229934,10137.226783134074,309322.1771474015,27055.813526162656,28936.528700738912
2021-06-28,81900,833134,126000,830000,679000,370668815981100,14682873682976,67757698386000,39040532380000,34158063933000,526307984363076,157.26746565817027,200000,100000,19350000,0.7042811946500747,0.02789787371503555,0.12874153613306585,0.07417811156189436,0.06490128393992955,15726.0,304298100000.0,13439.842461737804,52.33451855960266,1596.9088555610506,139.67853392467805,149.38792736282267,2616745.1696916716,10189.561301693677,310919.08600296255,27195.492060087334,29085.916628101735
2021-06-29,81000,836099,125000,839000,686000,366595532289000,14735127846736,67219938875000,39463863454000,34510208922000,522524671386736,156.13696401035523,50000,0,19400000,0.7015851161938185,0.028199870080067656,0.12864452638495327,0.0755253591170466,0.06604512822411399,15613.0,302892200000.0,6769.143039208371,26.358928166504484,804.3029146097833,70.35082281171344,75.2410790177637,2623514.31273088,10215.920229860181,311723.38891757233,27265.842882899047,29161.1577071195
2021-06-30,80700,831157,127500,850000,698000,365237771058300,14648031699248,68564337652500,39981268100000,35113886046000,523545294556048,156.4419390895837,150000,50000,19500000,0.6976240162143212,0.02797853758129777,0.1309616156719366,0.07636639755095691,0.06706943298148751,15644.0,305058000000.0,13608.204472445883,52.990117373296016,1616.9134639934637,141.42829839484693,151.25932220230243,2637122.517203326,10268.910347233477,313340.3023815658,27407.271181293894,29312.4170293218
2021-07-01,80100,844993,124500,845000,724000,362522248596900,14891872714352,66951059119500,39746084170000,36421853148000,520533117748752,155.5418626577754,200000,50000,19650000,0.6964441574145532,0.02860888617184954,0.12862017196726291,0.07635649455292567,0.06997028989340866,15554.0,305636100000.0,20286.673058473505,78.99596075726731,2410.442529306223,210.83675341314301,225.49252715725743,2657409.1902617994,10347.906307990745,315750.744910872,27618.107934707037,29537.90955647906
2021-07-02,80000,844993,122500,849000,723000,362069661520000,14891872714352,65875540097500,39934231314000,36371546721000,519142852366852,155.12643382199911,50000,0,19700000,0.69743743917357,0.028685500814385992,0.12689289623687064,0.0769233961941953,0.07006076758097801,15512.0,305586400000.0,6683.263016578741,26.024512815205526,794.0987348328345,69.45828291115322,74.28649650541774,2664092.453278378,10373.93082080595,316544.84364570485,27687.56621761819,29612.196052984476
2021-07-05,80400,856853,123000,870000,722000,363880009827600,15100889369392,66144419853000,40922003820000,36321240294000,522368563163992,156.09031690392942,200000,200000,19700000,0.6965963028547791,0.028908495714071596,0.12662404385968892,0.07833933108863785,0.06953182648282251,15609.0,307497300000.0,105.08798812516034,0.4092108431050292,12.486451335134916,1.0921657866347232,1.168084877601359,2664197.5412665033,10374.340031649055,316557.33009704,27688.658383404825,29613.364137862078
2021-07-06,81200,840052,125000,873000,747000,367500706442800,14804794190528,67219938875000,41063114178000,37578900969000,528167454655328,157.82309884067467,50000,0,19750000,0.6958033919046072,0.028030493094636674,0.12727012670416515,0.07774639239139981,0.07114959590519124,15782.0,311694500000.0,6714.901319833938,26.147711831385095,797.8579668913153,69.78709568013437,74.63816584692904,2670912.442586337,10400.48774348044,317355.1880639313,27758.44547908496,29688.002303709007
2021-07-07,80800,835111,123500,872000,749000,365690358135200,14717715666704,66413299608500,41016077392000,37679513823000,525516964625404,157.03109898100536,150000,100000,19800000,0.6958678458570207,0.02800616660814175,0.12637708024486013,0.07804900726894107,0.07169990002103642,15703.0,310919400000.0,6795.640497293323,26.46210881879597,807.4513165040407,70.62620744576998,75.53560630518768,2677708.0830836305,10426.949852299236,318162.63938043534,27829.07168653073,29763.537910014194
2021-07-08,79900,852900,121500,859000,732000,361617074443100,15031223025600,65337780586500,40404599174000,36824304564000,519214981793200,155.14798700458073,150000,100000,19850000,0.6964688753667931,0.028949902357761393,0.12583955178035217,0.07781863118520893,0.07092303930988433,15514.0,307952900000.0,6642.479231044184,25.86570144617326,789.2528455696884,69.0344223348402,73.83317235313007,2684350.5623146747,10452.81555374541,318951.89222600503,27898.10610886557,29837.371082367325
2021-07-09,79400,846970,119500,833000,736000,359354139058600,14926714698080,64262261564500,39181642738000,37025530272000,514750288331180,153.8138802713108,150000,100000,19900000,0.6981135265093795,0.028997972485789947,0.12484162325161234,0.07611776744220358,0.07192911031101457,15381.0,306081900000.0,6832.241333829705,26.604631855390835,811.8001918835216,71.00659517742315,75.94243571002153,2691182.8036485044,10479.4201856008,319763.69241788855,27969.112704042993,29913.313518077346
