code,country,rdate,cliaa
ONM,OECD + Major Six NME,2012-11-01,3.513609
ONM,OECD + Major Six NME,2012-12-01,3.605409
ONM,OECD + Major Six NME,2013-01-01,3.690776
ONM,OECD + Major Six NME,2013-02-01,3.7843
ONM,OECD + Major Six NME,2013-03-01,3.896705
ONM,OECD + Major Six NME,2013-04-01,4.032912
ONM,OECD + Major Six NME,2013-05-01,4.18575
ONM,OECD + Major Six NME,2013-06-01,4.337563
ONM,OECD + Major Six NME,2013-07-01,4.467459
ONM,OECD + Major Six NME,2013-08-01,4.564654
ONM,OECD + Major Six NME,2013-09-01,4.617651
ONM,OECD + Major Six NME,2013-10-01,4.623593
ONM,OECD + Major Six NME,2013-11-01,4.584015
ONM,OECD + Major Six NME,2013-12-01,4.50094
ONM,OECD + Major Six NME,2014-01-01,4.39164
ONM,OECD + Major Six NME,2014-02-01,4.280743
ONM,OECD + Major Six NME,2014-03-01,4.185409
ONM,OECD + Major Six NME,2014-04-01,4.096251
ONM,OECD + Major Six NME,2014-05-01,4.006176
ONM,OECD + Major Six NME,2014-06-01,3.916126
ONM,OECD + Major Six NME,2014-07-01,3.827008
ONM,OECD + Major Six NME,2014-08-01,3.739194
ONM,OECD + Major Six NME,2014-09-01,3.658948
ONM,OECD + Major Six NME,2014-10-01,3.589626
ONM,OECD + Major Six NME,2014-11-01,3.533985
ONM,OECD + Major Six NME,2014-12-01,3.494117
ONM,OECD + Major Six NME,2015-01-01,3.466481
ONM,OECD + Major Six NME,2015-02-01,3.446934
ONM,OECD + Major Six NME,2015-03-01,3.43126
ONM,OECD + Major Six NME,2015-04-01,3.410568
ONM,OECD + Major Six NME,2015-05-01,3.365196
ONM,OECD + Major Six NME,2015-06-01,3.286377
ONM,OECD + Major Six NME,2015-07-01,3.174031
ONM,OECD + Major Six NME,2015-08-01,3.051086
ONM,OECD + Major Six NME,2015-09-01,2.941316
ONM,OECD + Major Six NME,2015-10-01,2.859351
ONM,OECD + Major Six NME,2015-11-01,2.7932
ONM,OECD + Major Six NME,2015-12-01,2.735533
ONM,OECD + Major Six NME,2016-01-01,2.691898
ONM,OECD + Major Six NME,2016-02-01,2.666038
ONM,OECD + Major Six NME,2016-03-01,2.666118
ONM,OECD + Major Six NME,2016-04-01,2.699467
ONM,OECD + Major Six NME,2016-05-01,2.775798
ONM,OECD + Major Six NME,2016-06-01,2.899471
ONM,OECD + Major Six NME,2016-07-01,3.072899
ONM,OECD + Major Six NME,2016-08-01,3.272108
ONM,OECD + Major Six NME,2016-09-01,3.473708
ONM,OECD + Major Six NME,2016-10-01,3.661216
ONM,OECD + Major Six NME,2016-11-01,3.835833
ONM,OECD + Major Six NME,2016-12-01,3.998697
ONM,OECD + Major Six NME,2017-01-01,4.138049
ONM,OECD + Major Six NME,2017-02-01,4.249579
ONM,OECD + Major Six NME,2017-03-01,4.323504
ONM,OECD + Major Six NME,2017-04-01,4.36931
ONM,OECD + Major Six NME,2017-05-01,4.400639
ONM,OECD + Major Six NME,2017-06-01,4.421701
ONM,OECD + Major Six NME,2017-07-01,4.423778
ONM,OECD + Major Six NME,2017-08-01,4.403949
ONM,OECD + Major Six NME,2017-09-01,4.354368
ONM,OECD + Major Six NME,2017-10-01,4.274377
ONM,OECD + Major Six NME,2017-11-01,4.172739
ONM,OECD + Major Six NME,2017-12-01,4.055442
ONM,OECD + Major Six NME,2018-01-01,3.932137
ONM,OECD + Major Six NME,2018-02-01,3.797966
ONM,OECD + Major Six NME,2018-03-01,3.650578
ONM,OECD + Major Six NME,2018-04-01,3.488235
ONM,OECD + Major Six NME,2018-05-01,3.307735
ONM,OECD + Major Six NME,2018-06-01,3.105673
ONM,OECD + Major Six NME,2018-07-01,2.89081
ONM,OECD + Major Six NME,2018-08-01,2.671975
ONM,OECD + Major Six NME,2018-09-01,2.463632
ONM,OECD + Major Six NME,2018-10-01,2.278924
ONM,OECD + Major Six NME,2018-11-01,2.129904
ONM,OECD + Major Six NME,2018-12-01,2.022497
ONM,OECD + Major Six NME,2019-01-01,1.957356
ONM,OECD + Major Six NME,2019-02-01,1.929218
ONM,OECD + Major Six NME,2019-03-01,1.926396
ONM,OECD + Major Six NME,2019-04-01,1.934513
ONM,OECD + Major Six NME,2019-05-01,1.950361
ONM,OECD + Major Six NME,2019-06-01,1.982931
ONM,OECD + Major Six NME,2019-07-01,2.035491
ONM,OECD + Major Six NME,2019-08-01,2.109584
ONM,OECD + Major Six NME,2019-09-01,2.205443
ONM,OECD + Major Six NME,2019-10-01,2.314984
ONM,OECD + Major Six NME,2019-11-01,2.420488
ONM,OECD + Major Six NME,2019-12-01,2.503914
ONM,OECD + Major Six NME,2020-01-01,2.549028
ONM,OECD + Major Six NME,2020-02-01,-0.6995181
ONM,OECD + Major Six NME,2020-03-01,-2.011384
ONM,OECD + Major Six NME,2020-04-01,-6.793046
ONM,OECD + Major Six NME,2020-05-01,-3.271438
ONM,OECD + Major Six NME,2020-06-01,-0.1332163
ONM,OECD + Major Six NME,2020-07-01,1.573583
ONM,OECD + Major Six NME,2020-08-01,2.570668
ONM,OECD + Major Six NME,2020-09-01,3.128927
ONM,OECD + Major Six NME,2020-10-01,3.535091
ONM,OECD + Major Six NME,2020-11-01,3.882579
ONM,OECD + Major Six NME,2020-12-01,4.247696
ONM,OECD + Major Six NME,2021-01-01,4.523042
ONM,OECD + Major Six NME,2021-02-01,8.245717
ONM,OECD + Major Six NME,2021-03-01,10.00661
ONM,OECD + Major Six NME,2021-04-01,15.89313
ONM,OECD + Major Six NME,2021-05-01,11.83572
ONM,OECD + Major Six NME,2021-06-01,8.418368
ONM,OECD + Major Six NME,2021-07-01,6.623144
ONM,OECD + Major Six NME,2021-08-01,5.550568
A5M,Major Five Asia,1999-08-01,9.166091
A5M,Major Five Asia,1999-09-01,9.159366
A5M,Major Five Asia,1999-10-01,9.064316
A5M,Major Five Asia,1999-11-01,8.911126
A5M,Major Five Asia,1999-12-01,8.697416
A5M,Major Five Asia,2000-01-01,8.414405
A5M,Major Five Asia,2000-02-01,8.040129
A5M,Major Five Asia,2000-03-01,7.56778
A5M,Major Five Asia,2000-04-01,7.005199
A5M,Major Five Asia,2000-05-01,6.411693
A5M,Major Five Asia,2000-06-01,5.828205
A5M,Major Five Asia,2000-07-01,5.292911
A5M,Major Five Asia,2000-08-01,4.814494
A5M,Major Five Asia,2000-09-01,4.378089
A5M,Major Five Asia,2000-10-01,3.977428
A5M,Major Five Asia,2000-11-01,3.610398
A5M,Major Five Asia,2000-12-01,3.281583
A5M,Major Five Asia,2001-01-01,2.997358
A5M,Major Five Asia,2001-02-01,2.803832
A5M,Major Five Asia,2001-03-01,2.718613
A5M,Major Five Asia,2001-04-01,2.734819
A5M,Major Five Asia,2001-05-01,2.85511
A5M,Major Five Asia,2001-06-01,3.027381
A5M,Major Five Asia,2001-07-01,3.261005
A5M,Major Five Asia,2001-08-01,3.549186
A5M,Major Five Asia,2001-09-01,3.885404
A5M,Major Five Asia,2001-10-01,4.264775
A5M,Major Five Asia,2001-11-01,4.685479
A5M,Major Five Asia,2001-12-01,5.149534
A5M,Major Five Asia,2002-01-01,5.65099
A5M,Major Five Asia,2002-02-01,6.161634
A5M,Major Five Asia,2002-03-01,6.653238
A5M,Major Five Asia,2002-04-01,7.097923
A5M,Major Five Asia,2002-05-01,7.460176
A5M,Major Five Asia,2002-06-01,7.762606
A5M,Major Five Asia,2002-07-01,8.000546
A5M,Major Five Asia,2002-08-01,8.18016
A5M,Major Five Asia,2002-09-01,8.310377
A5M,Major Five Asia,2002-10-01,8.386333
A5M,Major Five Asia,2002-11-01,8.411346
A5M,Major Five Asia,2002-12-01,8.385961
A5M,Major Five Asia,2003-01-01,8.317908
A5M,Major Five Asia,2003-02-01,8.224854
A5M,Major Five Asia,2003-03-01,8.138437
A5M,Major Five Asia,2003-04-01,8.100247
A5M,Major Five Asia,2003-05-01,8.127286
A5M,Major Five Asia,2003-06-01,8.233247
A5M,Major Five Asia,2003-07-01,8.40487
A5M,Major Five Asia,2003-08-01,8.627514
A5M,Major Five Asia,2003-09-01,8.876001
A5M,Major Five Asia,2003-10-01,9.114457
A5M,Major Five Asia,2003-11-01,9.317139
A5M,Major Five Asia,2003-12-01,9.474318
A5M,Major Five Asia,2004-01-01,9.577347
A5M,Major Five Asia,2004-02-01,9.614363
A5M,Major Five Asia,2004-03-01,9.580248
A5M,Major Five Asia,2004-04-01,9.487017
A5M,Major Five Asia,2004-05-01,9.366109
A5M,Major Five Asia,2004-06-01,9.244982
A5M,Major Five Asia,2004-07-01,9.130324
A5M,Major Five Asia,2004-08-01,9.010324
A5M,Major Five Asia,2004-09-01,8.883703
A5M,Major Five Asia,2004-10-01,8.753798
A5M,Major Five Asia,2004-11-01,8.629714
A5M,Major Five Asia,2004-12-01,8.519916
A5M,Major Five Asia,2005-01-01,8.437266
A5M,Major Five Asia,2005-02-01,8.383959
A5M,Major Five Asia,2005-03-01,8.37779
A5M,Major Five Asia,2005-04-01,8.419465
A5M,Major Five Asia,2005-05-01,8.490105
A5M,Major Five Asia,2005-06-01,8.559268
A5M,Major Five Asia,2005-07-01,8.613291
A5M,Major Five Asia,2005-08-01,8.648934
A5M,Major Five Asia,2005-09-01,8.669208
A5M,Major Five Asia,2005-10-01,8.704747
A5M,Major Five Asia,2005-11-01,8.769091
A5M,Major Five Asia,2005-12-01,8.871686
A5M,Major Five Asia,2006-01-01,9.003802
A5M,Major Five Asia,2006-02-01,9.151641
A5M,Major Five Asia,2006-03-01,9.294806
A5M,Major Five Asia,2006-04-01,9.421079
A5M,Major Five Asia,2006-05-01,9.508163
A5M,Major Five Asia,2006-06-01,9.557476
A5M,Major Five Asia,2006-07-01,9.599263
A5M,Major Five Asia,2006-08-01,9.673159
A5M,Major Five Asia,2006-09-01,9.801625
A5M,Major Five Asia,2006-10-01,9.974902
A5M,Major Five Asia,2006-11-01,10.17611
A5M,Major Five Asia,2006-12-01,10.38259
A5M,Major Five Asia,2007-01-01,10.58618
A5M,Major Five Asia,2007-02-01,10.80562
A5M,Major Five Asia,2007-03-01,11.03739
A5M,Major Five Asia,2007-04-01,11.25226
A5M,Major Five Asia,2007-05-01,11.3966
A5M,Major Five Asia,2007-06-01,11.41312
A5M,Major Five Asia,2007-07-01,11.27524
A5M,Major Five Asia,2007-08-01,11.00667
A5M,Major Five Asia,2007-09-01,10.60844
A5M,Major Five Asia,2007-10-01,10.09898
A5M,Major Five Asia,2007-11-01,9.521338
A5M,Major Five Asia,2007-12-01,8.907097
A5M,Major Five Asia,2008-01-01,8.24935
A5M,Major Five Asia,2008-02-01,7.516348
A5M,Major Five Asia,2008-03-01,6.730512
A5M,Major Five Asia,2008-04-01,5.900748
A5M,Major Five Asia,2008-05-01,5.08463
A5M,Major Five Asia,2008-06-01,4.343833
A5M,Major Five Asia,2008-07-01,3.721403
A5M,Major Five Asia,2008-08-01,3.20554
A5M,Major Five Asia,2008-09-01,2.823083
A5M,Major Five Asia,2008-10-01,2.602041
A5M,Major Five Asia,2008-11-01,2.5624
A5M,Major Five Asia,2008-12-01,2.72615
A5M,Major Five Asia,2009-01-01,3.142769
A5M,Major Five Asia,2009-02-01,3.873254
A5M,Major Five Asia,2009-03-01,4.858902
A5M,Major Five Asia,2009-04-01,6.058836
A5M,Major Five Asia,2009-05-01,7.422424
A5M,Major Five Asia,2009-06-01,8.885738
A5M,Major Five Asia,2009-07-01,10.34344
A5M,Major Five Asia,2009-08-01,11.68117
A5M,Major Five Asia,2009-09-01,12.83028
A5M,Major Five Asia,2009-10-01,13.74922
A5M,Major Five Asia,2009-11-01,14.39029
A5M,Major Five Asia,2009-12-01,14.69861
A5M,Major Five Asia,2010-01-01,14.65139
A5M,Major Five Asia,2010-02-01,14.23793
A5M,Major Five Asia,2010-03-01,13.55006
A5M,Major Five Asia,2010-04-01,12.67392
A5M,Major Five Asia,2010-05-01,11.69826
A5M,Major Five Asia,2010-06-01,10.72102
A5M,Major Five Asia,2010-07-01,9.847183
A5M,Major Five Asia,2010-08-01,9.156822
A5M,Major Five Asia,2010-09-01,8.652987
A5M,Major Five Asia,2010-10-01,8.305695
A5M,Major Five Asia,2010-11-01,8.065663
A5M,Major Five Asia,2010-12-01,7.920228
A5M,Major Five Asia,2011-01-01,7.857826
A5M,Major Five Asia,2011-02-01,7.843462
A5M,Major Five Asia,2011-03-01,7.845018
A5M,Major Five Asia,2011-04-01,7.851612
A5M,Major Five Asia,2011-05-01,7.855828
A5M,Major Five Asia,2011-06-01,7.830004
A5M,Major Five Asia,2011-07-01,7.736286
A5M,Major Five Asia,2011-08-01,7.558306
A5M,Major Five Asia,2011-09-01,7.324944
A5M,Major Five Asia,2011-10-01,7.071669
A5M,Major Five Asia,2011-11-01,6.843317
A5M,Major Five Asia,2011-12-01,6.668743
A5M,Major Five Asia,2012-01-01,6.550291
A5M,Major Five Asia,2012-02-01,6.490514
A5M,Major Five Asia,2012-03-01,6.465921
A5M,Major Five Asia,2012-04-01,6.476608
A5M,Major Five Asia,2012-05-01,6.524386
A5M,Major Five Asia,2012-06-01,6.599535
A5M,Major Five Asia,2012-07-01,6.706224
A5M,Major Five Asia,2012-08-01,6.851557
A5M,Major Five Asia,2012-09-01,7.019469
A5M,Major Five Asia,2012-10-01,7.194245
A5M,Major Five Asia,2012-11-01,7.36503
A5M,Major Five Asia,2012-12-01,7.518742
A5M,Major Five Asia,2013-01-01,7.638605
A5M,Major Five Asia,2013-02-01,7.722418
A5M,Major Five Asia,2013-03-01,7.787319
A5M,Major Five Asia,2013-04-01,7.828998
A5M,Major Five Asia,2013-05-01,7.845111
A5M,Major Five Asia,2013-06-01,7.837131
A5M,Major Five Asia,2013-07-01,7.808023
A5M,Major Five Asia,2013-08-01,7.755357
A5M,Major Five Asia,2013-09-01,7.674067
A5M,Major Five Asia,2013-10-01,7.558624
A5M,Major Five Asia,2013-11-01,7.406959
A5M,Major Five Asia,2013-12-01,7.21768
A5M,Major Five Asia,2014-01-01,7.00291
A5M,Major Five Asia,2014-02-01,6.785363
A5M,Major Five Asia,2014-03-01,6.577087
A5M,Major Five Asia,2014-04-01,6.38979
A5M,Major Five Asia,2014-05-01,6.232057
A5M,Major Five Asia,2014-06-01,6.112272
A5M,Major Five Asia,2014-07-01,6.029648
A5M,Major Five Asia,2014-08-01,5.982288
A5M,Major Five Asia,2014-09-01,5.960719
A5M,Major Five Asia,2014-10-01,5.964866
A5M,Major Five Asia,2014-11-01,5.995625
A5M,Major Five Asia,2014-12-01,6.044394
A5M,Major Five Asia,2015-01-01,6.096762
A5M,Major Five Asia,2015-02-01,6.161229
A5M,Major Five Asia,2015-03-01,6.245268
A5M,Major Five Asia,2015-04-01,6.31905
A5M,Major Five Asia,2015-05-01,6.334791
A5M,Major Five Asia,2015-06-01,6.266165
A5M,Major Five Asia,2015-07-01,6.113266
A5M,Major Five Asia,2015-08-01,5.916908
A5M,Major Five Asia,2015-09-01,5.722816
A5M,Major Five Asia,2015-10-01,5.551463
A5M,Major Five Asia,2015-11-01,5.396109
A5M,Major Five Asia,2015-12-01,5.259243
A5M,Major Five Asia,2016-01-01,5.158707
A5M,Major Five Asia,2016-02-01,5.078636
A5M,Major Five Asia,2016-03-01,5.009546
A5M,Major Five Asia,2016-04-01,4.963116
A5M,Major Five Asia,2016-05-01,4.971154
A5M,Major Five Asia,2016-06-01,5.056109
A5M,Major Five Asia,2016-07-01,5.215773
A5M,Major Five Asia,2016-08-01,5.39981
A5M,Major Five Asia,2016-09-01,5.571467
A5M,Major Five Asia,2016-10-01,5.712018
A5M,Major Five Asia,2016-11-01,5.827374
A5M,Major Five Asia,2016-12-01,5.923038
A5M,Major Five Asia,2017-01-01,5.998567
A5M,Major Five Asia,2017-02-01,6.067831
A5M,Major Five Asia,2017-03-01,6.125514
A5M,Major Five Asia,2017-04-01,6.180178
A5M,Major Five Asia,2017-05-01,6.224505
A5M,Major Five Asia,2017-06-01,6.2412
A5M,Major Five Asia,2017-07-01,6.211816
A5M,Major Five Asia,2017-08-01,6.137442
A5M,Major Five Asia,2017-09-01,6.017838
A5M,Major Five Asia,2017-10-01,5.863409
A5M,Major Five Asia,2017-11-01,5.690762
A5M,Major Five Asia,2017-12-01,5.508945
A5M,Major Five Asia,2018-01-01,5.328532
A5M,Major Five Asia,2018-02-01,5.147816
A5M,Major Five Asia,2018-03-01,4.970093
A5M,Major Five Asia,2018-04-01,4.795947
A5M,Major Five Asia,2018-05-01,4.626404
A5M,Major Five Asia,2018-06-01,4.46192
A5M,Major Five Asia,2018-07-01,4.322155
A5M,Major Five Asia,2018-08-01,4.222918
A5M,Major Five Asia,2018-09-01,4.17291
A5M,Major Five Asia,2018-10-01,4.159579
A5M,Major Five Asia,2018-11-01,4.168881
A5M,Major Five Asia,2018-12-01,4.198561
A5M,Major Five Asia,2019-01-01,4.240958
A5M,Major Five Asia,2019-02-01,4.283834
A5M,Major Five Asia,2019-03-01,4.318244
A5M,Major Five Asia,2019-04-01,4.339216
A5M,Major Five Asia,2019-05-01,4.354284
A5M,Major Five Asia,2019-06-01,4.381176
A5M,Major Five Asia,2019-07-01,4.413943
A5M,Major Five Asia,2019-08-01,4.441056
A5M,Major Five Asia,2019-09-01,4.454277
A5M,Major Five Asia,2019-10-01,4.463517
A5M,Major Five Asia,2019-11-01,4.483336
A5M,Major Five Asia,2019-12-01,4.521508
A5M,Major Five Asia,2020-01-01,4.578448
A5M,Major Five Asia,2020-02-01,-3.475913
A5M,Major Five Asia,2020-03-01,-3.249871
A5M,Major Five Asia,2020-04-01,-6.159427
A5M,Major Five Asia,2020-05-01,-0.8718635
A5M,Major Five Asia,2020-06-01,1.956614
A5M,Major Five Asia,2020-07-01,3.833077
A5M,Major Five Asia,2020-08-01,5.367416
A5M,Major Five Asia,2020-09-01,6.355926
A5M,Major Five Asia,2020-10-01,6.947353
A5M,Major Five Asia,2020-11-01,7.293384
A5M,Major Five Asia,2020-12-01,7.547527
A5M,Major Five Asia,2021-01-01,7.687994
A5M,Major Five Asia,2021-02-01,16.80277
A5M,Major Five Asia,2021-03-01,16.57251
A5M,Major Five Asia,2021-04-01,20.16001
A5M,Major Five Asia,2021-05-01,13.6643
A5M,Major Five Asia,2021-06-01,10.37938
A5M,Major Five Asia,2021-07-01,8.215947
A5M,Major Five Asia,2021-08-01,6.462789
A5M,Major Five Asia,2021-09-01,5.314084
A5M,Major Five Asia,2021-10-01,4.606142
A5M,Major Five Asia,2021-11-01,4.177438
A5M,Major Five Asia,2021-12-01,3.850361
A5M,Major Five Asia,2022-01-01,3.62517
A5M,Major Five Asia,2022-02-01,3.466979
A5M,Major Five Asia,2022-03-01,3.377708
A5M,Major Five Asia,2022-04-01,3.351541
A5M,Major Five Asia,2022-05-01,3.387002
AUS,Australia,1999-08-01,100.779
AUS,Australia,1999-09-01,100.8888
AUS,Australia,1999-10-01,100.9976
AUS,Australia,1999-11-01,101.0762
AUS,Australia,1999-12-01,101.1059
AUS,Australia,2000-01-01,101.091
AUS,Australia,2000-02-01,101.0439
AUS,Australia,2000-03-01,100.9738
AUS,Australia,2000-04-01,100.8773
AUS,Australia,2000-05-01,100.7443
AUS,Australia,2000-06-01,100.5654
AUS,Australia,2000-07-01,100.3424
AUS,Australia,2000-08-01,100.0855
AUS,Australia,2000-09-01,99.81323
AUS,Australia,2000-10-01,99.55555
AUS,Australia,2000-11-01,99.34338
AUS,Australia,2000-12-01,99.19739
AUS,Australia,2001-01-01,99.11382
AUS,Australia,2001-02-01,99.07893
AUS,Australia,2001-03-01,99.07872
AUS,Australia,2001-04-01,99.10506
AUS,Australia,2001-05-01,99.15435
AUS,Australia,2001-06-01,99.22426
AUS,Australia,2001-07-01,99.30875
AUS,Australia,2001-08-01,99.40074
AUS,Australia,2001-09-01,99.49359
AUS,Australia,2001-10-01,99.58205
AUS,Australia,2001-11-01,99.66374
AUS,Australia,2001-12-01,99.74095
AUS,Australia,2002-01-01,99.8228
AUS,Australia,2002-02-01,99.91736
AUS,Australia,2002-03-01,100.0234
AUS,Australia,2002-04-01,100.1209
AUS,Australia,2002-05-01,100.1844
AUS,Australia,2002-06-01,100.1955
AUS,Australia,2002-07-01,100.159
AUS,Australia,2002-08-01,100.0886
AUS,Australia,2002-09-01,99.99639
AUS,Australia,2002-10-01,99.88479
AUS,Australia,2002-11-01,99.75216
AUS,Australia,2002-12-01,99.60015
AUS,Australia,2003-01-01,99.44221
AUS,Australia,2003-02-01,99.29891
AUS,Australia,2003-03-01,99.19384
AUS,Australia,2003-04-01,99.14848
AUS,Australia,2003-05-01,99.17994
AUS,Australia,2003-06-01,99.2943
AUS,Australia,2003-07-01,99.47451
AUS,Australia,2003-08-01,99.69297
AUS,Australia,2003-09-01,99.91943
AUS,Australia,2003-10-01,100.1259
AUS,Australia,2003-11-01,100.2897
AUS,Australia,2003-12-01,100.3972
AUS,Australia,2004-01-01,100.4515
AUS,Australia,2004-02-01,100.4632
AUS,Australia,2004-03-01,100.4453
AUS,Australia,2004-04-01,100.4107
AUS,Australia,2004-05-01,100.3702
AUS,Australia,2004-06-01,100.331
AUS,Australia,2004-07-01,100.2958
AUS,Australia,2004-08-01,100.2647
AUS,Australia,2004-09-01,100.2363
AUS,Australia,2004-10-01,100.2085
AUS,Australia,2004-11-01,100.1791
AUS,Australia,2004-12-01,100.1462
AUS,Australia,2005-01-01,100.1087
AUS,Australia,2005-02-01,100.0674
AUS,Australia,2005-03-01,100.0266
AUS,Australia,2005-04-01,99.9957
AUS,Australia,2005-05-01,99.98412
AUS,Australia,2005-06-01,99.99476
AUS,Australia,2005-07-01,100.0168
AUS,Australia,2005-08-01,100.0324
AUS,Australia,2005-09-01,100.0233
AUS,Australia,2005-10-01,99.9766
AUS,Australia,2005-11-01,99.8856
AUS,Australia,2005-12-01,99.75188
AUS,Australia,2006-01-01,99.59145
AUS,Australia,2006-02-01,99.4278
AUS,Australia,2006-03-01,99.28719
AUS,Australia,2006-04-01,99.19427
AUS,Australia,2006-05-01,99.16927
AUS,Australia,2006-06-01,99.22194
AUS,Australia,2006-07-01,99.34047
AUS,Australia,2006-08-01,99.50465
AUS,Australia,2006-09-01,99.69401
AUS,Australia,2006-10-01,99.8928
AUS,Australia,2006-11-01,100.0888
AUS,Australia,2006-12-01,100.2715
AUS,Australia,2007-01-01,100.4305
AUS,Australia,2007-02-01,100.5575
AUS,Australia,2007-03-01,100.6498
AUS,Australia,2007-04-01,100.7167
AUS,Australia,2007-05-01,100.7704
AUS,Australia,2007-06-01,100.8188
AUS,Australia,2007-07-01,100.8596
AUS,Australia,2007-08-01,100.8867
AUS,Australia,2007-09-01,100.8972
AUS,Australia,2007-10-01,100.8987
AUS,Australia,2007-11-01,100.9017
AUS,Australia,2007-12-01,100.9113
AUS,Australia,2008-01-01,100.9201
AUS,Australia,2008-02-01,100.9152
AUS,Australia,2008-03-01,100.8859
AUS,Australia,2008-04-01,100.8329
AUS,Australia,2008-05-01,100.7599
AUS,Australia,2008-06-01,100.6678
AUS,Australia,2008-07-01,100.5506
AUS,Australia,2008-08-01,100.4027
AUS,Australia,2008-09-01,100.2281
AUS,Australia,2008-10-01,100.0519
AUS,Australia,2008-11-01,99.90525
AUS,Australia,2008-12-01,99.81053
AUS,Australia,2009-01-01,99.76455
AUS,Australia,2009-02-01,99.75152
AUS,Australia,2009-03-01,99.75225
AUS,Australia,2009-04-01,99.75096
AUS,Australia,2009-05-01,99.73696
AUS,Australia,2009-06-01,99.70653
AUS,Australia,2009-07-01,99.66563
AUS,Australia,2009-08-01,99.62349
AUS,Australia,2009-09-01,99.587
AUS,Australia,2009-10-01,99.55512
AUS,Australia,2009-11-01,99.52374
AUS,Australia,2009-12-01,99.48997
AUS,Australia,2010-01-01,99.4565
AUS,Australia,2010-02-01,99.42856
AUS,Australia,2010-03-01,99.41093
AUS,Australia,2010-04-01,99.40447
AUS,Australia,2010-05-01,99.40752
AUS,Australia,2010-06-01,99.41647
AUS,Australia,2010-07-01,99.42561
AUS,Australia,2010-08-01,99.42731
AUS,Australia,2010-09-01,99.41215
AUS,Australia,2010-10-01,99.3695
AUS,Australia,2010-11-01,99.29362
AUS,Australia,2010-12-01,99.19157
AUS,Australia,2011-01-01,99.09327
AUS,Australia,2011-02-01,99.03574
AUS,Australia,2011-03-01,99.04707
AUS,Australia,2011-04-01,99.12763
AUS,Australia,2011-05-01,99.26385
AUS,Australia,2011-06-01,99.43685
AUS,Australia,2011-07-01,99.62688
AUS,Australia,2011-08-01,99.81663
AUS,Australia,2011-09-01,99.99335
AUS,Australia,2011-10-01,100.1508
AUS,Australia,2011-11-01,100.2863
AUS,Australia,2011-12-01,100.3985
AUS,Australia,2012-01-01,100.4878
AUS,Australia,2012-02-01,100.5541
AUS,Australia,2012-03-01,100.5977
AUS,Australia,2012-04-01,100.6205
AUS,Australia,2012-05-01,100.6245
AUS,Australia,2012-06-01,100.6112
AUS,Australia,2012-07-01,100.5829
AUS,Australia,2012-08-01,100.5414
AUS,Australia,2012-09-01,100.488
AUS,Australia,2012-10-01,100.4249
AUS,Australia,2012-11-01,100.3544
AUS,Australia,2012-12-01,100.2788
AUS,Australia,2013-01-01,100.2018
AUS,Australia,2013-02-01,100.1277
AUS,Australia,2013-03-01,100.0619
AUS,Australia,2013-04-01,100.011
AUS,Australia,2013-05-01,99.981
AUS,Australia,2013-06-01,99.97572
AUS,Australia,2013-07-01,99.99272
AUS,Australia,2013-08-01,100.0268
AUS,Australia,2013-09-01,100.0717
AUS,Australia,2013-10-01,100.1204
AUS,Australia,2013-11-01,100.1661
AUS,Australia,2013-12-01,100.2022
AUS,Australia,2014-01-01,100.2228
AUS,Australia,2014-02-01,100.2232
AUS,Australia,2014-03-01,100.2015
AUS,Australia,2014-04-01,100.161
AUS,Australia,2014-05-01,100.1074
AUS,Australia,2014-06-01,100.0464
AUS,Australia,2014-07-01,99.98316
AUS,Australia,2014-08-01,99.92226
AUS,Australia,2014-09-01,99.8683
AUS,Australia,2014-10-01,99.82622
AUS,Australia,2014-11-01,99.79906
AUS,Australia,2014-12-01,99.78493
AUS,Australia,2015-01-01,99.77295
AUS,Australia,2015-02-01,99.75146
AUS,Australia,2015-03-01,99.71625
AUS,Australia,2015-04-01,99.67916
AUS,Australia,2015-05-01,99.65772
AUS,Australia,2015-06-01,99.66477
AUS,Australia,2015-07-01,99.69713
AUS,Australia,2015-08-01,99.74467
AUS,Australia,2015-09-01,99.79749
AUS,Australia,2015-10-01,99.85203
AUS,Australia,2015-11-01,99.90748
AUS,Australia,2015-12-01,99.96219
AUS,Australia,2016-01-01,100.0099
AUS,Australia,2016-02-01,100.0425
AUS,Australia,2016-03-01,100.0527
AUS,Australia,2016-04-01,100.039
AUS,Australia,2016-05-01,100.0039
AUS,Australia,2016-06-01,99.95582
AUS,Australia,2016-07-01,99.91067
AUS,Australia,2016-08-01,99.88427
AUS,Australia,2016-09-01,99.88393
AUS,Australia,2016-10-01,99.89891
AUS,Australia,2016-11-01,99.91219
AUS,Australia,2016-12-01,99.91098
AUS,Australia,2017-01-01,99.8974
AUS,Australia,2017-02-01,99.88142
AUS,Australia,2017-03-01,99.87467
AUS,Australia,2017-04-01,99.88457
AUS,Australia,2017-05-01,99.9146
AUS,Australia,2017-06-01,99.9634
AUS,Australia,2017-07-01,100.0226
AUS,Australia,2017-08-01,100.0825
AUS,Australia,2017-09-01,100.1378
AUS,Australia,2017-10-01,100.1922
AUS,Australia,2017-11-01,100.2531
AUS,Australia,2017-12-01,100.3251
AUS,Australia,2018-01-01,100.4044
AUS,Australia,2018-02-01,100.4827
AUS,Australia,2018-03-01,100.5499
AUS,Australia,2018-04-01,100.5985
AUS,Australia,2018-05-01,100.6227
AUS,Australia,2018-06-01,100.6191
