rdate,exp,cpi,yy,cpi_pct,exp_pct,cpi_mean4,cpi_std4,exp_mean4,exp_std4,exp_z,cpi_z,exp_inc,cpi_inc,cycle
2000-01-01,29.3,62.456,2000,0.0044387262785461346,-0.11667169128730781,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,-1.414652929296278,0.1829159029464031,0,1,-1
2000-02-01,29.26,62.647,2000,0.0030581529396693785,-0.0013651877133105117,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,-0.14156658079809323,-0.04021728923432671,0,0,-2
2000-03-01,33.59,62.962,2000,0.005028173735374564,0.14798359535201655,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,1.5073768091405966,0.2781845054618987,1,1,2
2000-04-01,31.54,62.709,2000,-0.004018296750420869,-0.061030068472759824,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,-0.8003199279662429,-1.1839383536588004,0,0,-2
2000-05-01,34.37,62.393,2000,-0.005039149085458217,0.08972733037412794,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,0.8641758329680101,-1.3489321528635305,1,0,1
2000-06-01,35.63,62.709,2000,0.005064670716266262,0.03665987780040747,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,0.2782639604618553,0.2840832778211777,1,1,2
2000-07-01,34.54,62.962,2000,0.004034508603230735,-0.030592197586303715,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,-0.46425876314191883,0.11758479905707146,0,1,-1
2000-08-01,35.12,63.277,2000,0.005003017693211653,0.016792125072379704,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,0.058906300751379016,0.2741186961112632,1,1,2
2000-09-01,36.19,64.098,2000,0.012974698547655539,0.030466970387243775,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,0.20988875489374675,1.5625302176210676,1,1,2
2000-10-01,36.35,64.035,2000,-0.0009828699803425822,0.00442111080408969,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,-0.07768069906107482,-0.693341841495622,0,0,-2
2000-11-01,34.97,63.656,2000,-0.00591863824470984,-0.037964236588720834,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,-0.5456526301283589,-1.4910783308795608,0,0,-2
2000-12-01,34.08,63.908,2000,0.003958778434083321,-0.025450386045181572,0.003306986009891558,0.006187216367874761,0.0114568392246189,0.09057241381153787,-0.4074885908042226,0.10534501873508041,0,1,-1
2001-01-01,28.48,64.604,2001,0.010890655317018272,-0.164319248826291,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,-1.90478795920276,1.2019292271805404,0,1,-1
2001-02-01,30.24,64.919,2001,0.004875859079933154,0.061797752808988804,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,0.5862772007510221,0.28418838506080735,1,1,2
2001-03-01,32.6,65.488,2001,0.008764768403703105,0.07804232804232814,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,0.7652389555477298,0.8775602595257561,1,1,2
2001-04-01,28.45,65.74,2001,0.0038480332274615225,-0.12730061349693256,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,-1.4969644338990744,0.1273621641518049,0,1,-1
2001-05-01,30.14,65.677,2001,-0.0009583206571339709,0.059402460456942086,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,0.559888962436631,-0.6059938944254619,1,0,1
2001-06-01,29.4,65.866,2001,0.0028777197496838713,-0.024552090245520963,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,-0.3650138744221815,-0.02068878772006424,0,0,-2
2001-07-01,26.65,65.992,2001,0.0019129748276804914,-0.09353741496598644,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,-1.1250051077945136,-0.16789008635943303,0,0,-2
2001-08-01,27.42,66.245,2001,0.003833798036125602,0.028893058161350904,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,0.22377576192573617,0.12519015100798236,1,1,2
2001-09-01,29.35,66.182,2001,-0.0009510151709563042,0.07038657913931434,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,0.6808977992979535,-0.60487921941861,1,0,1
2001-10-01,27.88,66.182,2001,0.0,-0.0500851788756389,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,-0.6463044764225175,-0.45977281357217553,0,0,-2
2001-11-01,29.21,65.804,2001,-0.005711522770541877,0.047704447632711755,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,0.4310153617060874,-1.3312400271919267,1,0,1
2001-12-01,27.06,65.93,2001,0.0019147772171905775,-0.07360492981855538,0.003013312323117865,0.006553915834444685,0.00858066122419633,0.09077121115510084,-0.9054147234228386,-0.16761507679940582,0,0,-2
2002-01-01,26.77,66.308,2002,0.005733353556802712,-0.010716925351071716,0.0023301991207916734,0.0059201472789203275,0.003681957510167607,0.08828747344647278,-0.16309089272974978,0.574842867191588,0,1,-1
